"VIV_SEL","TLOC","REGION","EST_DIS","UPM_DIS","P1_1","P1_2","FAC_VIV","UPM"
14,4,1,51,740,4,1,1279,1060511
15,4,1,51,740,4,1,1279,1060511
16,4,1,51,740,1,1,1279,1060511
17,4,1,51,740,2,1,1279,1060511
18,4,1,51,740,3,1,1279,1060511
19,4,1,51,740,7,1,1279,1060511
20,4,1,51,740,2,1,1279,1060511
3,1,3,59,741,1,1,3032,1100056
4,1,3,59,741,2,1,3032,1100056
5,1,3,59,741,3,1,3032,1100056
1,1,3,58,742,8,2,5136,1100238
2,1,3,58,742,3,1,5136,1100238
3,1,3,58,742,5,1,5136,1100238
4,1,3,58,742,5,1,5136,1100238
5,1,3,58,742,1,1,5136,1100238
1,1,3,60,743,1,1,5137,1100708
3,1,3,60,743,2,1,5137,1100708
4,1,3,60,743,1,1,5137,1100708
5,1,3,60,743,2,1,5137,1100708
1,1,3,58,744,4,1,5174,1100712
2,1,3,58,744,3,1,5174,1100712
3,1,3,58,744,2,1,5174,1100712
4,1,3,58,744,5,1,5174,1100712
5,1,3,58,744,6,1,5174,1100712
1,1,3,59,745,4,1,4232,1100752
3,1,3,59,745,4,1,4232,1100752
4,1,3,59,745,5,1,4232,1100752
5,1,3,59,745,3,1,4232,1100752
1,1,3,59,746,5,1,4307,1101133
2,1,3,59,746,1,1,4307,1101133
3,1,3,59,746,2,1,4307,1101133
4,1,3,59,746,3,1,4307,1101133
5,1,3,59,746,5,1,4307,1101133
1,1,3,58,747,4,1,3921,1101149
2,1,3,58,747,3,1,3921,1101149
3,1,3,58,747,6,1,3921,1101149
4,1,3,58,747,4,1,3921,1101149
5,1,3,58,747,2,1,3921,1101149
1,1,3,59,748,4,1,5714,1101397
2,1,3,59,748,6,1,5714,1101397
3,1,3,59,748,4,1,5714,1101397
4,1,3,59,748,3,1,5714,1101397
5,1,3,59,748,4,1,5714,1101397
1,1,3,58,749,2,1,4650,1101772
2,1,3,58,749,4,1,4650,1101772
3,1,3,58,749,11,2,4650,1101772
4,1,3,58,749,3,1,4650,1101772
5,1,3,58,749,8,1,4650,1101772
1,1,3,60,750,2,1,4435,1101869
2,1,3,60,750,2,1,4435,1101869
3,1,3,60,750,4,1,4435,1101869
4,1,3,60,750,4,1,4435,1101869
1,1,3,58,751,1,1,4117,1101920
2,1,3,58,751,5,1,4117,1101920
3,1,3,58,751,2,1,4117,1101920
4,1,3,58,751,2,1,4117,1101920
5,1,3,58,751,4,1,4117,1101920
1,1,3,59,752,6,1,4658,1102638
2,1,3,59,752,7,2,4658,1102638
4,1,3,59,752,6,1,4658,1102638
5,1,3,59,752,3,1,4658,1102638
1,1,3,60,753,6,1,5042,1102755
2,1,3,60,753,3,1,5042,1102755
3,1,3,60,753,4,1,5042,1102755
4,1,3,60,753,3,1,5042,1102755
5,1,3,60,753,2,1,5042,1102755
1,1,3,60,754,1,1,4097,1102760
3,1,3,60,754,1,1,4097,1102760
4,1,3,60,754,2,1,4097,1102760
5,1,3,60,754,1,1,4097,1102760
2,1,3,59,755,2,1,3895,1102770
3,1,3,59,755,4,1,3895,1102770
4,1,3,59,755,4,1,3895,1102770
5,1,3,59,755,2,1,3895,1102770
1,1,3,59,756,6,1,4209,1102803
2,1,3,59,756,3,1,4209,1102803
3,1,3,59,756,4,1,4209,1102803
4,1,3,59,756,5,1,4209,1102803
5,1,3,59,756,4,1,4209,1102803
1,1,3,59,757,3,1,4336,1102819
2,1,3,59,757,2,1,4336,1102819
3,1,3,59,757,1,1,4336,1102819
5,1,3,59,757,6,1,4336,1102819
1,1,3,58,758,6,1,4880,1102899
2,1,3,58,758,8,1,4880,1102899
3,1,3,58,758,7,2,4880,1102899
4,1,3,58,758,8,1,4880,1102899
5,1,3,58,758,5,1,4880,1102899
1,1,3,59,759,5,1,4505,1103058
2,1,3,59,759,5,1,4505,1103058
4,1,3,59,759,7,1,4505,1103058
5,1,3,59,759,2,1,4505,1103058
1,1,3,58,760,5,1,5151,1103401
2,1,3,58,760,3,1,5151,1103401
3,1,3,58,760,4,1,5151,1103401
4,1,3,58,760,6,1,5151,1103401
5,1,3,58,760,4,1,5151,1103401
1,1,3,58,761,4,1,4604,1103567
2,1,3,58,761,3,1,4604,1103567
3,1,3,58,761,3,1,4604,1103567
4,1,3,58,761,8,1,4604,1103567
5,1,3,58,761,2,1,4604,1103567
1,1,3,59,762,7,1,4675,1103618
2,1,3,59,762,3,1,4675,1103618
3,1,3,59,762,3,1,4675,1103618
4,1,3,59,762,2,1,4675,1103618
5,1,3,59,762,2,1,4675,1103618
1,1,3,58,763,5,1,4147,1103919
2,1,3,58,763,3,1,4147,1103919
3,1,3,58,763,2,1,4147,1103919
4,1,3,58,763,1,1,4147,1103919
5,1,3,58,763,5,1,4147,1103919
1,1,3,58,764,3,1,4694,1104417
2,1,3,58,764,1,1,4694,1104417
3,1,3,58,764,4,1,4694,1104417
4,1,3,58,764,2,1,4694,1104417
5,1,3,58,764,8,1,4694,1104417
1,1,3,60,765,5,1,3954,1104537
2,1,3,60,765,2,1,3954,1104537
3,1,3,60,765,5,1,3954,1104537
4,1,3,60,765,2,1,3954,1104537
5,1,3,60,765,3,1,3954,1104537
1,1,3,58,766,4,1,3901,1104621
3,1,3,58,766,4,1,3901,1104621
4,1,3,58,766,3,1,3901,1104621
5,1,3,58,766,5,1,3901,1104621
1,1,3,58,767,3,1,4220,1104990
2,1,3,58,767,4,1,4220,1104990
3,1,3,58,767,5,1,4220,1104990
4,1,3,58,767,6,1,4220,1104990
5,1,3,58,767,3,1,4220,1104990
1,1,3,59,768,4,1,3860,1105232
2,1,3,59,768,1,1,3860,1105232
3,1,3,59,768,7,1,3860,1105232
5,1,3,59,768,4,1,3860,1105232
1,1,3,58,769,6,1,4653,1105312
2,1,3,58,769,5,1,4653,1105312
3,1,3,58,769,5,1,4653,1105312
4,1,3,58,769,3,1,4653,1105312
1,2,3,59,770,1,1,6715,1106469
2,2,3,59,770,7,1,6715,1106469
3,2,3,59,770,4,1,6715,1106469
4,2,3,59,770,3,1,6715,1106469
5,2,3,59,770,3,1,6715,1106469
1,2,3,58,771,7,1,6726,1106610
2,2,3,58,771,6,1,6726,1106610
4,2,3,58,771,5,1,6726,1106610
5,2,3,58,771,6,1,6726,1106610
2,2,3,55,772,5,1,8296,1107642
3,2,3,55,772,1,1,8296,1107642
4,2,3,55,772,3,1,8296,1107642
5,2,3,55,772,5,1,8296,1107642
6,2,3,55,772,3,1,8296,1107642
7,2,3,55,772,3,1,8296,1107642
8,2,3,55,772,2,1,8296,1107642
10,2,3,55,772,5,1,8296,1107642
11,2,3,55,772,7,2,8296,1107642
12,2,3,55,772,4,1,8296,1107642
13,2,3,55,772,3,1,8296,1107642
14,2,3,55,772,5,1,8296,1107642
15,2,3,55,772,4,1,8296,1107642
16,2,3,55,772,4,1,8296,1107642
17,2,3,55,772,5,1,8296,1107642
18,2,3,55,772,6,1,8296,1107642
20,2,3,55,772,3,1,8296,1107642
1,2,3,55,773,2,1,8219,1107945
2,2,3,55,773,2,1,8219,1107945
3,2,3,55,773,5,1,8219,1107945
4,2,3,55,773,2,1,8219,1107945
5,2,3,55,773,3,1,8219,1107945
7,2,3,55,773,2,1,8219,1107945
8,2,3,55,773,4,1,8219,1107945
9,2,3,55,773,3,1,8219,1107945
10,2,3,55,773,1,1,8219,1107945
11,2,3,55,773,3,1,8219,1107945
12,2,3,55,773,2,1,8219,1107945
13,2,3,55,773,3,1,8219,1107945
14,2,3,55,773,4,1,8219,1107945
16,2,3,55,773,8,1,8219,1107945
17,2,3,55,773,2,1,8219,1107945
18,2,3,55,773,5,1,8219,1107945
19,2,3,55,773,3,1,8219,1107945
1,3,3,55,774,5,1,2877,1108115
2,3,3,55,774,5,1,2877,1108115
3,3,3,55,774,2,1,2877,1108115
4,3,3,55,774,7,1,2877,1108115
5,3,3,55,774,11,1,2877,1108115
7,3,3,55,774,2,1,2877,1108115
8,3,3,55,774,1,1,2877,1108115
9,3,3,55,774,4,1,2877,1108115
10,3,3,55,774,4,1,2877,1108115
11,3,3,55,774,2,1,2877,1108115
12,3,3,55,774,1,1,2877,1108115
13,3,3,55,774,2,1,2877,1108115
14,3,3,55,774,1,1,2877,1108115
15,3,3,55,774,3,1,2877,1108115
16,3,3,55,774,6,1,2877,1108115
17,3,3,55,774,5,1,2877,1108115
18,3,3,55,774,5,1,2877,1108115
19,3,3,55,774,4,1,2877,1108115
20,3,3,55,774,4,1,2877,1108115
1,3,3,55,775,6,1,3782,1108996
2,3,3,55,775,7,1,3782,1108996
3,3,3,55,775,8,1,3782,1108996
4,3,3,55,775,1,1,3782,1108996
5,3,3,55,775,4,1,3782,1108996
6,3,3,55,775,5,1,3782,1108996
7,3,3,55,775,4,1,3782,1108996
8,3,3,55,775,6,1,3782,1108996
9,3,3,55,775,5,1,3782,1108996
10,3,3,55,775,4,1,3782,1108996
11,3,3,55,775,5,1,3782,1108996
12,3,3,55,775,5,1,3782,1108996
13,3,3,55,775,3,1,3782,1108996
14,3,3,55,775,7,1,3782,1108996
15,3,3,55,775,3,1,3782,1108996
16,3,3,55,775,5,1,3782,1108996
17,3,3,55,775,4,1,3782,1108996
18,3,3,55,775,6,1,3782,1108996
19,3,3,55,775,1,1,3782,1108996
20,3,3,55,775,5,1,3782,1108996
1,4,3,57,776,2,1,5251,1160083
2,4,3,57,776,4,1,5251,1160083
3,4,3,57,776,9,1,5251,1160083
4,4,3,57,776,5,1,5251,1160083
5,4,3,57,776,4,1,5251,1160083
6,4,3,57,776,7,1,5251,1160083
7,4,3,57,776,5,1,5251,1160083
8,4,3,57,776,3,1,5251,1160083
9,4,3,57,776,4,1,5251,1160083
10,4,3,57,776,1,1,5251,1160083
12,4,3,57,776,6,1,5251,1160083
13,4,3,57,776,5,1,5251,1160083
14,4,3,57,776,5,1,5251,1160083
15,4,3,57,776,2,1,5251,1160083
16,4,3,57,776,5,1,5251,1160083
17,4,3,57,776,2,1,5251,1160083
18,4,3,57,776,5,1,5251,1160083
19,4,3,57,776,4,1,5251,1160083
20,4,3,57,776,4,1,5251,1160083
1,4,3,56,777,5,1,2228,1160382
2,4,3,56,777,4,1,2228,1160382
3,4,3,56,777,1,1,2228,1160382
4,4,3,56,777,3,1,2228,1160382
5,4,3,56,777,8,2,2228,1160382
6,4,3,56,777,7,1,2228,1160382
7,4,3,56,777,3,1,2228,1160382
8,4,3,56,777,5,1,2228,1160382
9,4,3,56,777,1,1,2228,1160382
10,4,3,56,777,1,1,2228,1160382
11,4,3,56,777,3,1,2228,1160382
12,4,3,56,777,4,1,2228,1160382
13,4,3,56,777,4,1,2228,1160382
14,4,3,56,777,6,1,2228,1160382
15,4,3,56,777,5,1,2228,1160382
16,4,3,56,777,5,1,2228,1160382
17,4,3,56,777,4,1,2228,1160382
18,4,3,56,777,2,1,2228,1160382
19,4,3,56,777,2,1,2228,1160382
1,4,3,56,778,1,1,3797,1160453
2,4,3,56,778,4,1,3797,1160453
3,4,3,56,778,5,1,3797,1160453
4,4,3,56,778,3,1,3797,1160453
5,4,3,56,778,3,1,3797,1160453
6,4,3,56,778,5,2,3797,1160453
7,4,3,56,778,1,1,3797,1160453
8,4,3,56,778,2,1,3797,1160453
9,4,3,56,778,7,1,3797,1160453
10,4,3,56,778,6,1,3797,1160453
11,4,3,56,778,8,1,3797,1160453
12,4,3,56,778,4,1,3797,1160453
13,4,3,56,778,3,1,3797,1160453
14,4,3,56,778,5,1,3797,1160453
15,4,3,56,778,5,1,3797,1160453
16,4,3,56,778,7,1,3797,1160453
17,4,3,56,778,6,1,3797,1160453
18,4,3,56,778,6,1,3797,1160453
19,4,3,56,778,5,1,3797,1160453
20,4,3,56,778,3,1,3797,1160453
2,4,3,57,779,2,1,6091,1160518
3,4,3,57,779,2,1,6091,1160518
4,4,3,57,779,4,1,6091,1160518
5,4,3,57,779,4,1,6091,1160518
6,4,3,57,779,5,1,6091,1160518
7,4,3,57,779,5,1,6091,1160518
8,4,3,57,779,6,1,6091,1160518
9,4,3,57,779,5,1,6091,1160518
10,4,3,57,779,6,1,6091,1160518
11,4,3,57,779,4,1,6091,1160518
12,4,3,57,779,2,1,6091,1160518
13,4,3,57,779,8,1,6091,1160518
14,4,3,57,779,2,1,6091,1160518
15,4,3,57,779,1,1,6091,1160518
16,4,3,57,779,4,1,6091,1160518
17,4,3,57,779,5,1,6091,1160518
18,4,3,57,779,12,1,6091,1160518
20,4,3,57,779,2,1,6091,1160518
1,4,3,56,780,6,2,3973,1160747
2,4,3,56,780,4,1,3973,1160747
3,4,3,56,780,6,1,3973,1160747
4,4,3,56,780,3,1,3973,1160747
5,4,3,56,780,3,1,3973,1160747
6,4,3,56,780,7,1,3973,1160747
7,4,3,56,780,2,1,3973,1160747
8,4,3,56,780,14,1,3973,1160747
9,4,3,56,780,5,1,3973,1160747
10,4,3,56,780,8,2,3973,1160747
11,4,3,56,780,3,1,3973,1160747
12,4,3,56,780,2,1,3973,1160747
13,4,3,56,780,6,2,3973,1160747
14,4,3,56,780,2,1,3973,1160747
15,4,3,56,780,3,1,3973,1160747
16,4,3,56,780,3,1,3973,1160747
17,4,3,56,780,9,1,3973,1160747
18,4,3,56,780,3,1,3973,1160747
19,4,3,56,780,2,1,3973,1160747
20,4,3,56,780,4,1,3973,1160747
1,1,6,65,781,2,1,3185,1200668
2,1,6,65,781,1,1,3185,1200668
3,1,6,65,781,4,1,3185,1200668
4,1,6,65,781,9,2,3185,1200668
1,1,6,65,782,2,1,2023,1200721
3,1,6,65,782,1,1,2023,1200721
4,1,6,65,782,4,1,2023,1200721
5,1,6,65,782,1,1,2023,1200721
1,1,6,65,783,3,1,2945,1200956
4,1,6,65,783,5,1,2945,1200956
5,1,6,65,783,1,1,2945,1200956
1,1,6,65,784,6,1,3354,1201019
2,1,6,65,784,3,1,3354,1201019
5,1,6,65,784,7,1,3354,1201019
2,1,6,66,785,2,1,3367,1201022
3,1,6,66,785,4,1,3367,1201022
4,1,6,66,785,2,1,3367,1201022
5,1,6,66,785,4,1,3367,1201022
2,1,6,65,786,1,1,4098,1201066
5,1,6,65,786,5,1,4098,1201066
2,1,6,65,787,3,1,3162,1201095
3,1,6,65,787,2,1,3162,1201095
4,1,6,65,787,5,1,3162,1201095
5,1,6,65,787,5,1,3162,1201095
2,1,6,65,788,2,1,3577,1201101
3,1,6,65,788,5,1,3577,1201101
4,1,6,65,788,1,1,3577,1201101
1,1,6,65,789,1,1,2861,1201157
2,1,6,65,789,7,1,2861,1201157
3,1,6,65,789,3,1,2861,1201157
4,1,6,65,789,4,1,2861,1201157
5,1,6,65,789,5,1,2861,1201157
1,1,6,64,790,8,1,2970,1201240
3,1,6,64,790,3,1,2970,1201240
4,1,6,64,790,4,1,2970,1201240
5,1,6,64,790,3,1,2970,1201240
1,1,6,65,791,4,1,2158,1201296
2,1,6,65,791,4,1,2158,1201296
3,1,6,65,791,2,1,2158,1201296
4,1,6,65,791,2,1,2158,1201296
5,1,6,65,791,1,1,2158,1201296
1,1,6,66,792,1,1,4018,1201504
3,1,6,66,792,5,1,4018,1201504
4,1,6,66,792,4,1,4018,1201504
1,1,6,65,793,4,1,3174,1201511
2,1,6,65,793,4,1,3174,1201511
3,1,6,65,793,2,1,3174,1201511
5,1,6,65,793,6,1,3174,1201511
1,1,6,64,794,5,1,2504,1201580
2,1,6,64,794,3,1,2504,1201580
3,1,6,64,794,4,2,2504,1201580
4,1,6,64,794,3,1,2504,1201580
5,1,6,64,794,2,1,2504,1201580
5,1,6,64,795,5,1,2230,1201581
2,1,6,66,796,3,1,2951,1201609
4,1,6,66,796,4,1,2951,1201609
5,1,6,66,796,4,1,2951,1201609
1,1,6,65,797,7,1,3461,1201659
2,1,6,65,797,4,1,3461,1201659
3,1,6,65,797,2,1,3461,1201659
5,1,6,65,797,4,1,3461,1201659
1,1,6,65,798,5,1,2370,1202098
2,1,6,65,798,2,1,2370,1202098
3,1,6,65,798,3,1,2370,1202098
4,1,6,65,798,1,1,2370,1202098
1,1,6,65,799,4,1,3019,1202162
2,1,6,65,799,3,1,3019,1202162
3,1,6,65,799,3,1,3019,1202162
4,1,6,65,799,3,1,3019,1202162
5,1,6,65,799,4,1,3019,1202162
1,1,6,66,800,3,1,5030,1202224
2,1,6,66,800,4,1,5030,1202224
3,1,6,66,800,3,1,5030,1202224
5,1,6,66,800,2,1,5030,1202224
1,1,6,65,801,4,1,3770,1202289
2,1,6,65,801,2,1,3770,1202289
3,1,6,65,801,2,1,3770,1202289
4,1,6,65,801,6,1,3770,1202289
5,1,6,65,801,3,1,3770,1202289
1,1,6,64,802,3,1,3892,1202311
2,1,6,64,802,1,1,3892,1202311
3,1,6,64,802,3,1,3892,1202311
4,1,6,64,802,4,1,3892,1202311
5,1,6,64,802,5,1,3892,1202311
1,1,6,66,803,2,1,2151,1202675
2,1,6,66,803,4,1,2151,1202675
3,1,6,66,803,4,1,2151,1202675
5,1,6,66,803,3,1,2151,1202675
1,1,6,65,804,5,1,3492,1202839
2,1,6,65,804,7,1,3492,1202839
3,1,6,65,804,2,1,3492,1202839
4,1,6,65,804,4,1,3492,1202839
5,1,6,65,804,3,1,3492,1202839
2,1,6,65,805,2,1,3670,1202870
3,1,6,65,805,3,1,3670,1202870
1,2,6,62,806,6,2,3653,1203015
2,2,6,62,806,5,1,3653,1203015
3,2,6,62,806,6,1,3653,1203015
4,2,6,62,806,4,1,3653,1203015
5,2,6,62,806,3,1,3653,1203015
6,2,6,62,806,3,1,3653,1203015
7,2,6,62,806,3,1,3653,1203015
8,2,6,62,806,5,1,3653,1203015
9,2,6,62,806,3,1,3653,1203015
10,2,6,62,806,2,1,3653,1203015
11,2,6,62,806,7,1,3653,1203015
12,2,6,62,806,4,1,3653,1203015
13,2,6,62,806,4,1,3653,1203015
14,2,6,62,806,4,1,3653,1203015
15,2,6,62,806,2,1,3653,1203015
17,2,6,62,806,1,1,3653,1203015
19,2,6,62,806,4,1,3653,1203015
20,2,6,62,806,3,1,3653,1203015
1,2,6,62,807,5,1,3312,1203424
2,2,6,62,807,2,1,3312,1203424
3,2,6,62,807,2,1,3312,1203424
4,2,6,62,807,10,1,3312,1203424
5,2,6,62,807,1,1,3312,1203424
6,2,6,62,807,2,1,3312,1203424
7,2,6,62,807,3,1,3312,1203424
8,2,6,62,807,2,1,3312,1203424
9,2,6,62,807,4,1,3312,1203424
10,2,6,62,807,3,1,3312,1203424
11,2,6,62,807,5,1,3312,1203424
12,2,6,62,807,2,1,3312,1203424
13,2,6,62,807,5,1,3312,1203424
14,2,6,62,807,4,2,3312,1203424
16,2,6,62,807,1,1,3312,1203424
17,2,6,62,807,2,1,3312,1203424
18,2,6,62,807,2,1,3312,1203424
19,2,6,62,807,5,1,3312,1203424
20,2,6,62,807,2,1,3312,1203424
1,3,6,62,808,1,1,2040,1203930
2,3,6,62,808,4,1,2040,1203930
3,3,6,62,808,4,1,2040,1203930
4,3,6,62,808,2,1,2040,1203930
5,3,6,62,808,4,1,2040,1203930
6,3,6,62,808,5,1,2040,1203930
7,3,6,62,808,2,1,2040,1203930
8,3,6,62,808,2,1,2040,1203930
9,3,6,62,808,2,1,2040,1203930
10,3,6,62,808,3,1,2040,1203930
11,3,6,62,808,3,1,2040,1203930
12,3,6,62,808,5,1,2040,1203930
13,3,6,62,808,3,1,2040,1203930
14,3,6,62,808,4,1,2040,1203930
15,3,6,62,808,1,1,2040,1203930
16,3,6,62,808,4,1,2040,1203930
17,3,6,62,808,4,1,2040,1203930
18,3,6,62,808,5,1,2040,1203930
19,3,6,62,808,3,1,2040,1203930
20,3,6,62,808,6,2,2040,1203930
1,3,6,61,809,2,1,3358,1204414
2,3,6,61,809,2,1,3358,1204414
3,3,6,61,809,2,1,3358,1204414
4,3,6,61,809,2,1,3358,1204414
5,3,6,61,809,2,1,3358,1204414
6,3,6,61,809,6,1,3358,1204414
7,3,6,61,809,5,1,3358,1204414
8,3,6,61,809,2,1,3358,1204414
9,3,6,61,809,5,1,3358,1204414
10,3,6,61,809,2,1,3358,1204414
11,3,6,61,809,4,1,3358,1204414
12,3,6,61,809,6,2,3358,1204414
14,3,6,61,809,6,1,3358,1204414
15,3,6,61,809,6,1,3358,1204414
16,3,6,61,809,2,1,3358,1204414
17,3,6,61,809,4,1,3358,1204414
18,3,6,61,809,3,1,3358,1204414
19,3,6,61,809,6,1,3358,1204414
20,3,6,61,809,2,1,3358,1204414
1,3,6,61,810,4,1,2907,1204475
2,3,6,61,810,2,1,2907,1204475
3,3,6,61,810,10,2,2907,1204475
4,3,6,61,810,5,1,2907,1204475
5,3,6,61,810,6,1,2907,1204475
6,3,6,61,810,5,1,2907,1204475
7,3,6,61,810,5,1,2907,1204475
9,3,6,61,810,1,1,2907,1204475
10,3,6,61,810,6,1,2907,1204475
11,3,6,61,810,5,1,2907,1204475
12,3,6,61,810,6,1,2907,1204475
13,3,6,61,810,4,1,2907,1204475
14,3,6,61,810,4,1,2907,1204475
15,3,6,61,810,4,1,2907,1204475
17,3,6,61,810,4,1,2907,1204475
18,3,6,61,810,1,1,2907,1204475
19,3,6,61,810,6,1,2907,1204475
20,3,6,61,810,3,1,2907,1204475
1,4,6,63,811,2,1,2978,1260060
2,4,6,63,811,4,1,2978,1260060
3,4,6,63,811,2,1,2978,1260060
4,4,6,63,811,4,1,2978,1260060
5,4,6,63,811,3,1,2978,1260060
6,4,6,63,811,3,1,2978,1260060
7,4,6,63,811,3,1,2978,1260060
8,4,6,63,811,6,1,2978,1260060
9,4,6,63,811,2,1,2978,1260060
10,4,6,63,811,1,1,2978,1260060
11,4,6,63,811,4,1,2978,1260060
12,4,6,63,811,1,1,2978,1260060
14,4,6,63,811,4,1,2978,1260060
15,4,6,63,811,2,1,2978,1260060
16,4,6,63,811,3,1,2978,1260060
17,4,6,63,811,3,1,2978,1260060
18,4,6,63,811,1,1,2978,1260060
19,4,6,63,811,2,1,2978,1260060
20,4,6,63,811,4,2,2978,1260060
1,4,6,63,812,2,1,2923,1260148
2,4,6,63,812,2,1,2923,1260148
3,4,6,63,812,1,1,2923,1260148
4,4,6,63,812,3,1,2923,1260148
5,4,6,63,812,2,1,2923,1260148
6,4,6,63,812,1,1,2923,1260148
8,4,6,63,812,4,1,2923,1260148
9,4,6,63,812,3,1,2923,1260148
10,4,6,63,812,2,1,2923,1260148
12,4,6,63,812,3,1,2923,1260148
13,4,6,63,812,1,1,2923,1260148
14,4,6,63,812,2,1,2923,1260148
15,4,6,63,812,4,1,2923,1260148
16,4,6,63,812,2,1,2923,1260148
17,4,6,63,812,2,1,2923,1260148
18,4,6,63,812,2,1,2923,1260148
19,4,6,63,812,3,1,2923,1260148
20,4,6,63,812,4,1,2923,1260148
1,4,6,63,813,4,1,2886,1260697
2,4,6,63,813,2,1,2886,1260697
4,4,6,63,813,3,1,2886,1260697
6,4,6,63,813,4,1,2886,1260697
7,4,6,63,813,4,1,2886,1260697
10,4,6,63,813,2,1,2886,1260697
11,4,6,63,813,3,1,2886,1260697
12,4,6,63,813,2,1,2886,1260697
14,4,6,63,813,3,1,2886,1260697
15,4,6,63,813,4,1,2886,1260697
16,4,6,63,813,4,1,2886,1260697
17,4,6,63,813,4,1,2886,1260697
18,4,6,63,813,5,1,2886,1260697
19,4,6,63,813,3,1,2886,1260697
20,4,6,63,813,6,1,2886,1260697
21,4,6,63,813,7,1,2886,1260697
1,4,6,63,814,6,1,2622,1261284
2,4,6,63,814,5,1,2622,1261284
3,4,6,63,814,5,1,2622,1261284
4,4,6,63,814,8,1,2622,1261284
5,4,6,63,814,9,1,2622,1261284
6,4,6,63,814,4,1,2622,1261284
7,4,6,63,814,1,1,2622,1261284
8,4,6,63,814,1,1,2622,1261284
9,4,6,63,814,2,1,2622,1261284
10,4,6,63,814,1,1,2622,1261284
11,4,6,63,814,1,1,2622,1261284
12,4,6,63,814,3,1,2622,1261284
13,4,6,63,814,2,1,2622,1261284
14,4,6,63,814,3,1,2622,1261284
15,4,6,63,814,3,1,2622,1261284
16,4,6,63,814,2,1,2622,1261284
18,4,6,63,814,4,1,2622,1261284
19,4,6,63,814,10,1,2622,1261284
20,4,6,63,814,4,1,2622,1261284
21,4,6,63,814,2,1,2622,1261284
22,4,6,63,814,2,1,2622,1261284
2,4,6,63,815,4,1,3146,1261405
3,4,6,63,815,3,1,3146,1261405
5,4,6,63,815,7,1,3146,1261405
6,4,6,63,815,2,1,3146,1261405
7,4,6,63,815,3,1,3146,1261405
8,4,6,63,815,6,1,3146,1261405
9,4,6,63,815,3,1,3146,1261405
10,4,6,63,815,5,1,3146,1261405
11,4,6,63,815,4,1,3146,1261405
13,4,6,63,815,6,1,3146,1261405
14,4,6,63,815,4,1,3146,1261405
17,4,6,63,815,3,1,3146,1261405
18,4,6,63,815,4,1,3146,1261405
19,4,6,63,815,2,1,3146,1261405
20,4,6,63,815,2,1,3146,1261405
21,4,6,63,815,4,1,3146,1261405
22,4,6,63,815,4,1,3146,1261405
1,4,6,63,816,2,1,2947,1261407
2,4,6,63,816,3,1,2947,1261407
3,4,6,63,816,4,1,2947,1261407
4,4,6,63,816,4,1,2947,1261407
5,4,6,63,816,3,1,2947,1261407
7,4,6,63,816,2,1,2947,1261407
8,4,6,63,816,4,1,2947,1261407
9,4,6,63,816,2,1,2947,1261407
10,4,6,63,816,2,1,2947,1261407
11,4,6,63,816,1,1,2947,1261407
12,4,6,63,816,1,1,2947,1261407
13,4,6,63,816,1,1,2947,1261407
14,4,6,63,816,2,1,2947,1261407
15,4,6,63,816,2,1,2947,1261407
16,4,6,63,816,1,1,2947,1261407
17,4,6,63,816,5,1,2947,1261407
18,4,6,63,816,2,1,2947,1261407
19,4,6,63,816,6,1,2947,1261407
20,4,6,63,816,5,1,2947,1261407
1,4,6,63,817,4,1,2574,1261418
2,4,6,63,817,3,1,2574,1261418
3,4,6,63,817,5,1,2574,1261418
4,4,6,63,817,3,1,2574,1261418
5,4,6,63,817,5,1,2574,1261418
6,4,6,63,817,2,1,2574,1261418
7,4,6,63,817,2,1,2574,1261418
8,4,6,63,817,10,1,2574,1261418
9,4,6,63,817,6,1,2574,1261418
10,4,6,63,817,3,1,2574,1261418
11,4,6,63,817,4,1,2574,1261418
12,4,6,63,817,4,1,2574,1261418
13,4,6,63,817,7,1,2574,1261418
14,4,6,63,817,3,1,2574,1261418
15,4,6,63,817,2,1,2574,1261418
16,4,6,63,817,4,1,2574,1261418
17,4,6,63,817,2,1,2574,1261418
19,4,6,63,817,3,1,2574,1261418
20,4,6,63,817,6,1,2574,1261418
1,4,6,63,818,5,1,3439,1261621
2,4,6,63,818,8,1,3439,1261621
3,4,6,63,818,7,1,3439,1261621
4,4,6,63,818,6,1,3439,1261621
5,4,6,63,818,3,1,3439,1261621
6,4,6,63,818,4,1,3439,1261621
7,4,6,63,818,3,1,3439,1261621
8,4,6,63,818,4,1,3439,1261621
10,4,6,63,818,6,1,3439,1261621
11,4,6,63,818,2,1,3439,1261621
12,4,6,63,818,4,1,3439,1261621
13,4,6,63,818,6,1,3439,1261621
14,4,6,63,818,5,1,3439,1261621
15,4,6,63,818,1,1,3439,1261621
16,4,6,63,818,2,1,3439,1261621
17,4,6,63,818,3,1,3439,1261621
19,4,6,63,818,5,1,3439,1261621
20,4,6,63,818,6,1,3439,1261621
21,4,6,63,818,4,1,3439,1261621
3,1,5,70,819,2,1,1730,1300014
1,1,5,72,820,2,1,4057,1300109
2,1,5,72,820,3,1,4057,1300109
4,1,5,72,820,3,1,4057,1300109
5,1,5,72,820,3,1,4057,1300109
1,1,5,71,821,5,1,1846,1300263
2,1,5,71,821,1,1,1846,1300263
5,1,5,71,821,4,1,1846,1300263
1,1,5,71,822,5,1,3048,1300326
2,1,5,71,822,2,1,3048,1300326
