UPM,VIV_SEL,P1_1,P1_2,TLOC,EST_DIS,UPM_DIS,FACTOR
1302686,20,7,1,3,9,351,4598
1360043,1,6,1,4,11,352,4932
1360043,2,5,1,4,11,352,4932
1360043,3,5,1,4,11,352,4932
1360043,4,6,1,4,11,352,4932
1360043,5,5,1,4,11,352,4932
1360043,6,6,1,4,11,352,4932
1360043,7,6,1,4,11,352,4932
1360043,8,3,1,4,11,352,4932
1360043,9,5,1,4,11,352,4932
1360043,10,7,1,4,11,352,4932
1360043,11,3,1,4,11,352,4932
1360043,12,5,1,4,11,352,4932
1360043,13,6,1,4,11,352,4932
1360043,14,2,1,4,11,352,4932
1360043,15,5,1,4,11,352,4932
1360043,16,4,1,4,11,352,4932
1360043,17,5,1,4,11,352,4932
1360043,20,6,1,4,11,352,4932
1360245,1,4,1,4,12,353,4994
1360245,4,3,1,4,12,353,4994
1360245,6,3,1,4,12,353,4994
1360245,8,2,1,4,12,353,4994
1360245,9,5,1,4,12,353,4994
1360245,11,5,1,4,12,353,4994
1360245,12,3,1,4,12,353,4994
1360245,13,3,1,4,12,353,4994
1360245,14,4,1,4,12,353,4994
1360245,16,3,1,4,12,353,4994
1360245,17,3,1,4,12,353,4994
1360245,18,5,1,4,12,353,4994
1360245,20,3,1,4,12,353,4994
1360268,1,7,1,4,12,354,3821
1360268,2,2,1,4,12,354,3821
1360268,3,3,1,4,12,354,3821
1360268,4,4,1,4,12,354,3821
1360268,5,5,2,4,12,354,3821
1360268,6,6,1,4,12,354,3821
1360268,7,4,1,4,12,354,3821
1360268,8,2,1,4,12,354,3821
1360268,9,2,1,4,12,354,3821
1360268,10,6,1,4,12,354,3821
1360268,11,1,1,4,12,354,3821
1360268,12,7,1,4,12,354,3821
1360268,13,6,1,4,12,354,3821
1360268,15,8,1,4,12,354,3821
1360268,17,1,1,4,12,354,3821
1360268,18,4,1,4,12,354,3821
1360268,19,5,1,4,12,354,3821
1360268,20,4,1,4,12,354,3821
1361028,3,3,1,4,11,355,5070
1361028,4,2,1,4,11,355,5070
1361028,5,3,1,4,11,355,5070
1361028,6,4,1,4,11,355,5070
1361028,7,2,1,4,11,355,5070
1361028,8,6,1,4,11,355,5070
1361028,9,4,1,4,11,355,5070
1361028,10,3,1,4,11,355,5070
1361028,11,3,1,4,11,355,5070
1361028,12,1,1,4,11,355,5070
1361028,13,4,1,4,11,355,5070
1361028,14,4,1,4,11,355,5070
1361028,16,4,1,4,11,355,5070
1361028,17,3,1,4,11,355,5070
1361028,18,10,2,4,11,355,5070
1361028,19,4,1,4,11,355,5070
1361028,20,2,1,4,11,355,5070
1400130,1,3,1,1,3,356,5873
1400130,2,4,1,1,3,356,5873
1400130,3,3,1,1,3,356,5873
1400130,4,2,1,1,3,356,5873
1400130,5,1,1,1,3,356,5873
1400336,2,4,1,1,3,357,6260
1400336,3,6,1,1,3,357,6260
1400349,1,6,1,1,3,358,5480
1400349,3,2,1,1,3,358,5480
1400349,4,4,1,1,3,358,5480
1400349,5,1,1,1,3,358,5480
1401165,1,3,1,1,3,359,5520
1401165,2,4,1,1,3,359,5520
1401165,3,12,2,1,3,359,5520
1401165,4,5,1,1,3,359,5520
1401165,5,4,1,1,3,359,5520
1402231,1,9,1,1,3,360,5682
1402231,2,4,1,1,3,360,5682
1402231,3,4,1,1,3,360,5682
1402231,4,4,1,1,3,360,5682
1402231,5,4,1,1,3,360,5682
1403833,2,2,1,1,2,361,4736
1403833,4,1,1,1,2,361,4736
1403833,5,4,2,1,2,361,4736
1403965,1,4,1,1,2,362,6063
1403965,2,5,1,1,2,362,6063
1403965,3,3,1,1,2,362,6063
1403965,4,3,1,1,2,362,6063
1404185,1,3,1,1,3,363,4696
1404185,4,2,1,1,3,363,4696
1404185,5,3,1,1,3,363,4696
1404650,1,9,1,1,2,364,6676
1404650,2,4,1,1,2,364,6676
1404650,4,6,1,1,2,364,6676
1404650,5,4,1,1,2,364,6676
1405000,1,4,1,1,2,365,5784
1405000,2,5,1,1,2,365,5784
1405000,3,5,1,1,2,365,5784
1405000,4,4,1,1,2,365,5784
1405000,5,3,1,1,2,365,5784
1405283,1,3,1,1,3,366,8898
1405283,2,5,1,1,3,366,8898
1405283,4,3,1,1,3,366,8898
1405283,5,2,1,1,3,366,8898
1405450,1,4,1,1,3,367,5170
1405450,3,7,1,1,3,367,5170
1405450,4,3,1,1,3,367,5170
1405450,5,8,1,1,3,367,5170
1405480,1,2,1,1,3,368,5599
1405985,2,4,1,1,2,369,7089
1405985,3,5,2,1,2,369,7089
1405985,4,3,1,1,2,369,7089
1405985,5,5,1,1,2,369,7089
1406964,1,2,1,1,2,370,7561
1406964,2,6,1,1,2,370,7561
1406964,4,3,1,1,2,370,7561
1406964,5,4,1,1,2,370,7561
1408183,2,3,1,1,4,371,7037
1408183,4,4,1,1,4,371,7037
1408183,5,2,1,1,4,371,7037
1408413,1,2,1,1,4,372,4532
1408413,2,2,1,1,4,372,4532
1408413,3,3,1,1,4,372,4532
1408413,4,4,1,1,4,372,4532
1408413,5,3,1,1,4,372,4532
1408937,1,4,1,1,3,373,5977
1408937,2,6,1,1,3,373,5977
1408937,3,6,1,1,3,373,5977
1408937,4,6,1,1,3,373,5977
1408937,5,4,1,1,3,373,5977
1409432,1,4,1,1,4,374,6557
1409432,5,5,1,1,4,374,6557
1411308,2,2,1,2,6,375,9060
1411308,3,5,1,2,6,375,9060
1411308,4,4,1,2,6,375,9060
1411308,5,2,1,2,6,375,9060
1411308,6,4,1,2,6,375,9060
1411308,7,6,1,2,6,375,9060
1411308,8,5,1,2,6,375,9060
1411308,9,3,1,2,6,375,9060
1411308,10,2,1,2,6,375,9060
1411308,12,5,1,2,6,375,9060
1411308,13,5,1,2,6,375,9060
1411308,14,2,1,2,6,375,9060
1411308,15,2,1,2,6,375,9060
1411308,16,3,1,2,6,375,9060
1411308,17,4,1,2,6,375,9060
1411308,19,3,1,2,6,375,9060
1411308,20,4,1,2,6,375,9060
1412349,1,3,1,2,5,376,5900
1412349,3,2,1,2,5,376,5900
1412349,4,2,1,2,5,376,5900
1412349,5,4,1,2,5,376,5900
1412349,6,5,1,2,5,376,5900
1412349,7,9,1,2,5,376,5900
1412349,8,6,1,2,5,376,5900
1412349,9,6,2,2,5,376,5900
1412349,10,5,1,2,5,376,5900
1412349,11,3,1,2,5,376,5900
1412349,12,1,1,2,5,376,5900
1412349,13,3,1,2,5,376,5900
1412349,14,6,1,2,5,376,5900
1412349,16,3,1,2,5,376,5900
1412349,17,3,1,2,5,376,5900
1412349,18,3,1,2,5,376,5900
1412349,20,7,1,2,5,376,5900
1412549,1,4,1,3,9,377,3893
1412549,2,1,1,3,9,377,3893
1412549,3,3,1,3,9,377,3893
1412549,4,2,1,3,9,377,3893
1412549,6,9,1,3,9,377,3893
1412549,7,4,1,3,9,377,3893
1412549,8,2,1,3,9,377,3893
1412549,9,3,1,3,9,377,3893
1412549,11,3,1,3,9,377,3893
1412549,12,5,1,3,9,377,3893
1412549,13,4,1,3,9,377,3893
1412549,14,2,1,3,9,377,3893
1412549,16,4,1,3,9,377,3893
1412549,17,1,1,3,9,377,3893
1412549,19,9,1,3,9,377,3893
1412549,20,3,1,3,9,377,3893
1413004,1,2,1,3,10,378,4576
1413004,2,4,1,3,10,378,4576
1413004,4,8,1,3,10,378,4576
1413004,5,1,1,3,10,378,4576
1413004,6,3,1,3,10,378,4576
1413004,7,1,1,3,10,378,4576
1413004,8,5,1,3,10,378,4576
1413004,9,3,1,3,10,378,4576
1413004,10,2,1,3,10,378,4576
1413004,11,4,1,3,10,378,4576
1413004,14,3,1,3,10,378,4576
1413004,15,6,1,3,10,378,4576
1413004,16,2,1,3,10,378,4576
1413004,17,4,1,3,10,378,4576
1413004,18,2,1,3,10,378,4576
1413004,19,6,1,3,10,378,4576
1413004,20,5,1,3,10,378,4576
1413410,1,3,1,3,9,379,3950
1413410,2,5,1,3,9,379,3950
1413410,3,4,1,3,9,379,3950
1413410,4,6,1,3,9,379,3950
1413410,5,5,1,3,9,379,3950
1413410,6,5,2,3,9,379,3950
1413410,7,5,1,3,9,379,3950
1413410,8,5,1,3,9,379,3950
1413410,9,5,1,3,9,379,3950
1413410,10,3,1,3,9,379,3950
1413410,11,3,1,3,9,379,3950
1413410,13,3,1,3,9,379,3950
1413410,14,4,1,3,9,379,3950
1413410,15,7,1,3,9,379,3950
1413410,16,5,1,3,9,379,3950
1413410,17,6,1,3,9,379,3950
1413410,18,4,1,3,9,379,3950
1413410,19,4,1,3,9,379,3950
1413410,20,7,1,3,9,379,3950
1414908,1,2,1,1,4,380,7105
1414908,3,4,1,1,4,380,7105
1414908,4,1,1,1,4,380,7105
1414908,5,2,1,1,4,380,7105
1460283,1,4,1,4,12,381,4326
1460283,2,6,1,4,12,381,4326
1460283,3,2,1,4,12,381,4326
1460283,4,3,1,4,12,381,4326
1460283,5,3,1,4,12,381,4326
1460283,6,1,1,4,12,381,4326
1460283,7,4,1,4,12,381,4326
1460283,8,3,1,4,12,381,4326
1460283,9,4,1,4,12,381,4326
1460283,10,6,1,4,12,381,4326
1460283,11,4,1,4,12,381,4326
1460283,12,6,1,4,12,381,4326
1460283,14,3,1,4,12,381,4326
1460283,16,2,1,4,12,381,4326
1460283,18,4,1,4,12,381,4326
1460283,19,4,1,4,12,381,4326
1461346,1,4,1,4,11,382,4570
1461346,2,1,1,4,11,382,4570
1461346,3,4,1,4,11,382,4570
1461346,5,2,1,4,11,382,4570
1461346,6,4,1,4,11,382,4570
1461346,7,3,1,4,11,382,4570
1461346,9,1,1,4,11,382,4570
1461346,10,4,1,4,11,382,4570
1461346,11,5,1,4,11,382,4570
1461346,13,3,1,4,11,382,4570
1461346,14,4,1,4,11,382,4570
1461346,15,2,1,4,11,382,4570
1461346,16,5,1,4,11,382,4570
1461346,17,8,1,4,11,382,4570
1461346,18,5,1,4,11,382,4570
1461346,19,2,1,4,11,382,4570
1461346,20,4,1,4,11,382,4570
1461408,1,4,1,4,12,383,3022
1461408,2,5,1,4,12,383,3022
1461408,3,3,1,4,12,383,3022
1461408,4,6,1,4,12,383,3022
1461408,8,5,1,4,12,383,3022
1461408,9,1,1,4,12,383,3022
1461408,11,7,1,4,12,383,3022
1461408,12,4,1,4,12,383,3022
1461408,13,4,1,4,12,383,3022
1461408,14,8,1,4,12,383,3022
1461408,15,4,1,4,12,383,3022
1461408,16,3,1,4,12,383,3022
1461408,17,8,1,4,12,383,3022
1461408,18,6,1,4,12,383,3022
1461408,19,6,1,4,12,383,3022
1461408,20,3,1,4,12,383,3022
1500388,5,4,1,1,4,384,7379
1500423,1,6,1,1,2,385,6488
1500423,2,3,1,1,2,385,6488
1500423,3,5,1,1,2,385,6488
1500423,5,5,1,1,2,385,6488
1503206,1,4,1,1,2,386,5621
1503206,2,1,1,1,2,386,5621
1503206,3,2,1,1,2,386,5621
1503206,4,3,1,1,2,386,5621
1503206,5,4,1,1,2,386,5621
1504534,1,3,1,1,2,387,5639
1504534,2,6,1,1,2,387,5639
1504534,3,3,1,1,2,387,5639
1504534,4,10,1,1,2,387,5639
1504534,5,4,1,1,2,387,5639
1505501,2,2,1,1,3,388,5929
1505501,4,4,1,1,3,388,5929
1506727,1,6,1,1,2,389,7626
1506727,2,4,1,1,2,389,7626
1506727,3,3,1,1,2,389,7626
1506727,4,2,1,1,2,389,7626
1506727,5,4,1,1,2,389,7626
1507860,1,5,1,1,2,390,5428
1507860,2,2,1,1,2,390,5428
1507860,4,3,1,1,2,390,5428
1507860,5,6,1,1,2,390,5428
1509960,1,3,1,1,2,391,5715
1509960,2,4,1,1,2,391,5715
1509960,3,2,1,1,2,391,5715
1509960,4,6,1,1,2,391,5715
1509960,5,5,1,1,2,391,5715
1510392,2,3,1,1,3,392,5850
1510392,3,3,1,1,3,392,5850
1510392,4,3,1,1,3,392,5850
1510392,5,4,1,1,3,392,5850
1512474,1,2,1,1,2,393,5995
1512474,2,4,1,1,2,393,5995
1512474,3,4,1,1,2,393,5995
1512474,4,4,1,1,2,393,5995
1512474,5,9,1,1,2,393,5995
1512587,2,3,1,1,2,394,5662
1512587,3,3,1,1,2,394,5662
1512587,4,3,1,1,2,394,5662
1514283,1,3,1,1,3,395,4805
1514283,2,3,1,1,3,395,4805
1514283,3,2,1,1,3,395,4805
1514283,4,3,1,1,3,395,4805
1514283,5,2,1,1,3,395,4805
1514492,2,2,1,1,2,396,4709
1514492,3,4,1,1,2,396,4709
1514492,4,3,1,1,2,396,4709
1514492,5,9,2,1,2,396,4709
1515653,2,5,1,1,3,397,6600
1515653,3,6,1,1,3,397,6600
1515653,4,3,1,1,3,397,6600
1515653,5,5,1,1,3,397,6600
1516083,1,5,1,1,3,398,4171
1516083,3,4,1,1,3,398,4171
1516083,5,6,1,1,3,398,4171
1516452,1,5,1,1,2,399,6227
1516452,2,12,2,1,2,399,6227
1516452,3,5,1,1,2,399,6227
1516452,4,5,1,1,2,399,6227
1516452,5,4,1,1,2,399,6227
1516552,1,3,1,1,2,400,5960
1516552,2,6,1,1,2,400,5960
1516552,3,4,1,1,2,400,5960
1516552,4,6,1,1,2,400,5960
1516552,5,3,1,1,2,400,5960
1517111,1,5,1,1,2,401,6702
1517111,2,8,1,1,2,401,6702
1517111,3,3,1,1,2,401,6702
1517111,4,2,1,1,2,401,6702
1517111,5,2,1,1,2,401,6702
1519076,1,2,1,1,4,402,5976
1519076,2,4,1,1,4,402,5976
1519076,3,7,1,1,4,402,5976
1519076,4,3,1,1,4,402,5976
1519076,5,4,1,1,4,402,5976
1520471,1,3,1,2,5,403,2948
1520471,2,6,1,2,5,403,2948
1520471,3,5,1,2,5,403,2948
1520471,5,4,1,2,5,403,2948
1520471,6,2,1,2,5,403,2948
1520471,7,5,1,2,5,403,2948
1520471,9,4,1,2,5,403,2948
1520471,10,1,1,2,5,403,2948
1520471,11,3,1,2,5,403,2948
1520471,13,3,1,2,5,403,2948
1520471,15,4,1,2,5,403,2948
1520471,16,3,1,2,5,403,2948
1520471,18,3,1,2,5,403,2948
1520471,19,1,1,2,5,403,2948
1520471,20,5,1,2,5,403,2948
1524964,1,3,1,3,9,404,6044
1524964,2,3,1,3,9,404,6044
1524964,3,4,1,3,9,404,6044
1524964,4,5,1,3,9,404,6044
1524964,5,8,1,3,9,404,6044
1524964,7,4,1,3,9,404,6044
1524964,8,2,1,3,9,404,6044
1524964,9,4,1,3,9,404,6044
1524964,10,4,1,3,9,404,6044
1524964,11,6,1,3,9,404,6044
1524964,12,3,1,3,9,404,6044
1524964,13,4,1,3,9,404,6044
1524964,14,4,1,3,9,404,6044
1524964,15,3,1,3,9,404,6044
1524964,16,3,1,3,9,404,6044
1524964,17,3,1,3,9,404,6044
1524964,18,2,1,3,9,404,6044
1524964,19,3,1,3,9,404,6044
1524964,20,3,1,3,9,404,6044
1525115,1,4,1,3,8,405,5948
1525115,2,4,1,3,8,405,5948
1525115,3,10,2,3,8,405,5948
1525115,5,7,1,3,8,405,5948
1525115,6,6,1,3,8,405,5948
1525115,7,8,1,3,8,405,5948
1525115,8,4,1,3,8,405,5948
1525115,9,4,1,3,8,405,5948
1525115,10,2,1,3,8,405,5948
1525115,11,6,1,3,8,405,5948
1525115,12,4,1,3,8,405,5948
1525115,13,5,1,3,8,405,5948
1525115,14,4,1,3,8,405,5948
1525115,15,2,1,3,8,405,5948
1525115,17,6,1,3,8,405,5948
1525115,18,4,1,3,8,405,5948
1525115,19,2,1,3,8,405,5948
1525115,20,9,2,3,8,405,5948
1526668,1,3,1,3,9,406,4321
1526668,2,4,1,3,9,406,4321
1526668,4,7,1,3,9,406,4321
1526668,5,4,1,3,9,406,4321
1526668,6,6,1,3,9,406,4321
1526668,7,8,1,3,9,406,4321
1526668,8,4,1,3,9,406,4321
1526668,9,1,1,3,9,406,4321
1526668,10,1,1,3,9,406,4321
1526668,12,2,1,3,9,406,4321
1526668,13,1,1,3,9,406,4321
1526668,14,5,1,3,9,406,4321
1526668,15,7,1,3,9,406,4321
1526668,16,4,1,3,9,406,4321
1526668,17,4,1,3,9,406,4321
1526668,18,3,1,3,9,406,4321
1526668,19,6,2,3,9,406,4321
1526668,20,5,1,3,9,406,4321
1527674,1,18,1,3,9,407,4804
1527674,2,7,1,3,9,407,4804
1527674,3,8,1,3,9,407,4804
1527674,4,4,1,3,9,407,4804
1527674,6,3,1,3,9,407,4804
1527674,7,4,1,3,9,407,4804
1527674,8,5,1,3,9,407,4804
1527674,9,7,1,3,9,407,4804
1527674,11,4,1,3,9,407,4804
1527674,12,7,1,3,9,407,4804
1527674,13,3,1,3,9,407,4804
1527674,14,7,1,3,9,407,4804
1527674,15,3,1,3,9,407,4804
1527674,16,7,1,3,9,407,4804
1527674,17,9,1,3,9,407,4804
1527674,18,4,1,3,9,407,4804
1527674,19,14,1,3,9,407,4804
1527674,20,9,1,3,9,407,4804
1528927,1,1,1,1,4,408,6957
1528927,2,2,1,1,4,408,6957
1528927,3,4,1,1,4,408,6957
1528927,5,4,1,1,4,408,6957
1560237,1,1,1,4,11,409,5585
1560237,2,1,1,4,11,409,5585
1560237,3,5,1,4,11,409,5585
1560237,4,1,1,4,11,409,5585
1560237,5,1,1,4,11,409,5585
1560237,6,7,1,4,11,409,5585
1560237,7,4,1,4,11,409,5585
1560237,8,4,1,4,11,409,5585
1560237,9,6,1,4,11,409,5585
1560237,10,7,1,4,11,409,5585
1560237,11,2,1,4,11,409,5585
1560237,12,4,1,4,11,409,5585
1560237,13,2,1,4,11,409,5585
1560237,14,4,1,4,11,409,5585
1560237,15,4,1,4,11,409,5585
1560237,16,7,1,4,11,409,5585
1560237,17,7,1,4,11,409,5585
1560237,18,3,1,4,11,409,5585
1560237,19,4,1,4,11,409,5585
1560237,20,6,1,4,11,409,5585
1560748,1,4,1,4,12,410,4422
1560748,2,4,1,4,12,410,4422
1560748,3,5,1,4,12,410,4422
1560748,5,2,1,4,12,410,4422
1560748,6,5,1,4,12,410,4422
1560748,7,1,1,4,12,410,4422
1560748,8,4,1,4,12,410,4422
1560748,9,6,1,4,12,410,4422
1560748,10,3,1,4,12,410,4422
1560748,11,12,1,4,12,410,4422
1560748,12,6,1,4,12,410,4422
1560748,13,5,1,4,12,410,4422
1560748,14,7,1,4,12,410,4422
1560748,16,5,1,4,12,410,4422
1560748,17,6,1,4,12,410,4422
1560748,18,4,1,4,12,410,4422
1560748,19,4,1,4,12,410,4422
1560748,20,4,1,4,12,410,4422
1561247,1,4,1,4,11,411,5473
1561247,2,6,1,4,11,411,5473
1561247,5,3,1,4,11,411,5473
1561247,6,3,1,4,11,411,5473
1561247,7,2,1,4,11,411,5473
1561247,9,3,1,4,11,411,5473
1561247,10,3,1,4,11,411,5473
1561247,11,5,1,4,11,411,5473
1561247,12,6,1,4,11,411,5473
1561247,13,3,1,4,11,411,5473
1561247,14,6,1,4,11,411,5473
1561247,15,6,1,4,11,411,5473
1561247,17,12,1,4,11,411,5473
1561247,18,5,1,4,11,411,5473
1561247,19,4,1,4,11,411,5473
1561247,20,3,1,4,11,411,5473
1561247,21,5,1,4,11,411,5473
1600427,1,1,1,1,3,412,7103
1600427,2,1,1,1,3,412,7103
1600427,3,4,1,1,3,412,7103
1600427,5,4,1,1,3,412,7103
1600462,1,1,1,1,4,413,7668
1600462,2,3,1,1,4,413,7668
1600462,3,5,1,1,4,413,7668
1600552,1,2,1,1,2,414,6060
1600552,2,2,1,1,2,414,6060
1600552,3,4,1,1,2,414,6060
1600552,4,4,1,1,2,414,6060
1600552,5,4,1,1,2,414,6060
1601139,1,2,1,1,3,415,5347
1601139,2,4,1,1,3,415,5347
1601139,3,6,2,1,3,415,5347
1601139,4,5,1,1,3,415,5347
1601139,5,2,1,1,3,415,5347
1601175,1,4,1,1,2,416,5673
1601175,3,4,1,1,2,416,5673
1601175,4,5,1,1,2,416,5673
1601175,5,4,1,1,2,416,5673
1601271,1,6,1,1,3,417,4946
1601271,2,3,1,1,3,417,4946
1601271,4,7,1,1,3,417,4946
1601271,5,5,1,1,3,417,4946
1601433,1,4,1,1,2,418,10569
1601433,2,7,2,1,2,418,10569
1601433,4,3,1,1,2,418,10569
1601433,5,8,1,1,2,418,10569
1601670,1,3,1,1,2,419,5325
1601670,3,3,1,1,2,419,5325
1601670,4,4,1,1,2,419,5325
1603498,2,4,1,2,5,420,3821
1603498,3,5,1,2,5,420,3821
1603498,4,2,1,2,5,420,3821
1603498,5,2,1,2,5,420,3821
1603498,6,5,1,2,5,420,3821
1603498,7,4,1,2,5,420,3821
1603498,8,4,1,2,5,420,3821
1603498,9,5,1,2,5,420,3821
1603498,10,6,1,2,5,420,3821
1603498,11,2,1,2,5,420,3821
1603498,12,3,1,2,5,420,3821
1603498,15,1,1,2,5,420,3821
1603498,16,4,1,2,5,420,3821
1603498,17,4,1,2,5,420,3821
1603498,18,4,1,2,5,420,3821
1603498,19,4,1,2,5,420,3821
1603498,20,3,1,2,5,420,3821
1605334,1,3,1,3,8,421,4490
1605334,2,5,1,3,8,421,4490
1605334,3,4,1,3,8,421,4490
1605334,4,8,2,3,8,421,4490
1605334,5,2,1,3,8,421,4490
1605334,6,8,1,3,8,421,4490
1605334,8,6,1,3,8,421,4490
1605334,9,2,1,3,8,421,4490
1605334,10,3,1,3,8,421,4490
1605334,11,3,1,3,8,421,4490
1605334,12,4,1,3,8,421,4490
1605334,13,2,1,3,8,421,4490
1605334,14,6,1,3,8,421,4490
1605334,15,7,1,3,8,421,4490
1605334,16,5,1,3,8,421,4490
1605334,17,4,1,3,8,421,4490
1605334,18,5,1,3,8,421,4490
1605334,19,1,1,3,8,421,4490
1605334,20,3,1,3,8,421,4490
1605673,1,4,1,3,9,422,4804
1605673,2,8,1,3,9,422,4804
1605673,3,5,1,3,9,422,4804
1605673,4,5,1,3,9,422,4804
1605673,5,5,1,3,9,422,4804
1605673,6,3,1,3,9,422,4804
1605673,7,5,1,3,9,422,4804
1605673,8,4,1,3,9,422,4804
1605673,9,6,1,3,9,422,4804
1605673,10,5,1,3,9,422,4804
1605673,11,4,1,3,9,422,4804
1605673,12,1,1,3,9,422,4804
1605673,14,1,1,3,9,422,4804
1605673,15,5,1,3,9,422,4804
1605673,16,7,1,3,9,422,4804
1605673,17,6,1,3,9,422,4804
1605673,18,2,1,3,9,422,4804
1605673,19,6,1,3,9,422,4804
1605673,20,2,1,3,9,422,4804
1606035,1,4,1,3,9,423,3897
1606035,2,3,1,3,9,423,3897
1606035,3,1,1,3,9,423,3897
1606035,4,4,1,3,9,423,3897
1606035,5,6,1,3,9,423,3897
1606035,6,9,1,3,9,423,3897
1606035,7,4,1,3,9,423,3897
1606035,8,3,1,3,9,423,3897
1606035,9,9,2,3,9,423,3897
1606035,10,1,1,3,9,423,3897
1606035,11,4,1,3,9,423,3897
1606035,12,1,1,3,9,423,3897
1606035,13,8,1,3,9,423,3897
1606035,14,4,1,3,9,423,3897
1606035,15,4,1,3,9,423,3897
1606035,16,3,1,3,9,423,3897
1606035,17,9,1,3,9,423,3897
1606035,18,2,1,3,9,423,3897
1606035,19,5,1,3,9,423,3897
1660236,1,4,1,4,12,424,4907
1660236,3,1,1,4,12,424,4907
1660236,4,6,1,4,12,424,4907
1660236,5,2,1,4,12,424,4907
1660236,6,7,1,4,12,424,4907
1660236,7,5,1,4,12,424,4907
1660236,8,5,1,4,12,424,4907
1660236,10,2,1,4,12,424,4907
1660236,11,3,1,4,12,424,4907
1660236,12,4,1,4,12,424,4907
1660236,13,8,1,4,12,424,4907
1660236,14,5,1,4,12,424,4907
1660236,16,3,1,4,12,424,4907
1660236,17,4,1,4,12,424,4907
1660236,18,5,1,4,12,424,4907
1660236,19,5,1,4,12,424,4907
1660236,20,4,1,4,12,424,4907
1660584,3,3,1,4,11,425,5180
1660584,4,2,1,4,11,425,5180
1660584,6,5,1,4,11,425,5180
1660584,7,3,1,4,11,425,5180
1660584,8,2,1,4,11,425,5180
1660584,9,4,1,4,11,425,5180
1660584,13,5,1,4,11,425,5180
1660584,15,9,1,4,11,425,5180
1660584,16,5,1,4,11,425,5180
1660584,17,2,1,4,11,425,5180
1660584,18,3,1,4,11,425,5180
1660584,19,6,1,4,11,425,5180
1660785,3,5,1,4,11,426,5072
1660785,4,3,1,4,11,426,5072
1660785,5,4,1,4,11,426,5072
1660785,6,5,1,4,11,426,5072
1660785,7,5,1,4,11,426,5072
1660785,8,8,2,4,11,426,5072
1660785,9,6,1,4,11,426,5072
1660785,10,6,1,4,11,426,5072
1660785,11,7,1,4,11,426,5072
1660785,12,6,1,4,11,426,5072
1660785,13,5,1,4,11,426,5072
1660785,14,5,1,4,11,426,5072
1660785,15,4,1,4,11,426,5072
1660785,16,13,2,4,11,426,5072
1660785,18,6,1,4,11,426,5072
1660785,19,13,1,4,11,426,5072
1660785,20,4,1,4,11,426,5072
1661647,1,1,1,4,12,427,4683
1661647,2,3,1,4,12,427,4683
1661647,3,8,1,4,12,427,4683
1661647,4,4,1,4,12,427,4683
1661647,5,6,1,4,12,427,4683
1661647,6,9,1,4,12,427,4683
1661647,7,2,1,4,12,427,4683
1661647,8,2,1,4,12,427,4683
1661647,9,5,1,4,12,427,4683
1661647,10,4,1,4,12,427,4683
1661647,11,6,1,4,12,427,4683
1661647,12,15,1,4,12,427,4683
1661647,13,2,1,4,12,427,4683
1661647,14,5,1,4,12,427,4683
1661647,15,3,1,4,12,427,4683
1661647,16,5,1,4,12,427,4683
1661647,17,5,1,4,12,427,4683
1661647,18,3,1,4,12,427,4683
1661647,19,4,1,4,12,427,4683
1661647,20,4,1,4,12,427,4683
1700042,1,2,1,1,3,428,6015
1700042,2,1,1,1,3,428,6015
1700042,3,2,1,1,3,428,6015
1700042,4,5,1,1,3,428,6015
1700042,5,3,1,1,3,428,6015
1700280,1,4,1,1,2,429,5291
1700280,2,2,1,1,2,429,5291
1700280,3,1,1,1,2,429,5291
1700280,4,4,1,1,2,429,5291
1700280,5,5,1,1,2,429,5291
1700460,1,4,1,1,2,430,5045
1700460,2,3,1,1,2,430,5045
1700460,3,2,1,1,2,430,5045
1700460,4,2,1,1,2,430,5045
1700481,1,4,1,1,4,431,5534
1700481,2,2,1,1,4,431,5534
1700481,3,4,1,1,4,431,5534
1700481,4,3,1,1,4,431,5534
1700481,5,2,1,1,4,431,5534
1700612,1,5,1,1,3,432,3312
1700612,2,3,1,1,3,432,3312
1700612,3,6,1,1,3,432,3312
1700612,5,6,1,1,3,432,3312
1700766,1,4,1,1,2,433,5621
1700766,2,8,2,1,2,433,5621
1700766,3,4,1,1,2,433,5621
1700766,4,3,1,1,2,433,5621
1700888,1,3,1,1,2,434,4991
1700888,2,3,1,1,2,434,4991
1700888,3,4,1,1,2,434,4991
1700888,4,4,1,1,2,434,4991
1700888,5,3,1,1,2,434,4991
1701015,1,4,1,1,2,435,5809
1701015,3,1,1,1,2,435,5809
1701015,5,4,1,1,2,435,5809
1701022,1,3,1,1,2,436,5884
1701022,2,2,1,1,2,436,5884
1701022,3,4,1,1,2,436,5884
1701022,4,3,1,1,2,436,5884
1701022,5,6,1,1,2,436,5884
1701205,1,2,1,1,3,437,5352
1701205,2,4,1,1,3,437,5352
1701205,3,5,1,1,3,437,5352
1701205,4,6,1,1,3,437,5352
1701205,5,2,1,1,3,437,5352
1701286,1,6,1,1,2,438,6005
1701286,2,4,1,1,2,438,6005
1701286,3,4,1,1,2,438,6005
1701286,4,3,1,1,2,438,6005
1701286,5,5,1,1,2,438,6005
1701300,2,2,1,1,2,439,5824
1701300,4,7,1,1,2,439,5824
1701314,2,2,1,1,3,440,4311
1701314,3,2,1,1,3,440,4311
1701314,5,3,1,1,3,440,4311
1701316,1,3,1,1,2,441,6305
1701316,2,4,1,1,2,441,6305
1701316,3,2,1,1,2,441,6305
