UPM,VIV_SEL,P1_1,P1_2,P1_3,TLOC,EST_DIS,UPM_DIS,FACTOR
1201138,04,06,1,,1,001,00329,06805
1201138,05,04,1,,1,001,00329,06805
1201184,01,05,1,,1,001,00330,06810
1201184,02,04,1,,1,001,00330,06810
1201184,03,05,1,,1,001,00330,06810
1201184,04,07,1,,1,001,00330,06810
1201184,05,04,1,,1,001,00330,06810
1201224,01,01,1,,1,003,00331,03863
1201224,04,02,1,,1,003,00331,03863
1201595,02,05,1,,1,002,00332,05305
1201595,04,03,1,,1,002,00332,05305
1203647,01,08,1,,2,005,00333,04721
1203647,04,05,1,,2,005,00333,04721
1203647,05,04,1,,2,005,00333,04721
1203647,06,04,1,,2,005,00333,04721
1203647,07,01,1,,2,005,00333,04721
1203647,08,09,1,,2,005,00333,04721
1203647,09,06,1,,2,005,00333,04721
1203647,10,01,1,,2,005,00333,04721
1203647,12,07,1,,2,005,00333,04721
1203647,14,02,1,,2,005,00333,04721
1203647,15,12,2,02,2,005,00333,04721
1203647,16,03,1,,2,005,00333,04721
1203647,17,03,1,,2,005,00333,04721
1203647,18,01,1,,2,005,00333,04721
1203647,19,07,1,,2,005,00333,04721
1204316,01,03,1,,3,009,00334,03589
1204316,02,02,1,,3,009,00334,03589
1204316,03,04,1,,3,009,00334,03589
1204316,04,01,1,,3,009,00334,03589
1204316,05,08,2,02,3,009,00334,03589
1204316,06,03,1,,3,009,00334,03589
1204316,07,01,1,,3,009,00334,03589
1204316,08,07,1,,3,009,00334,03589
1204316,09,07,1,,3,009,00334,03589
1204316,10,04,1,,3,009,00334,03589
1204316,11,05,1,,3,009,00334,03589
1204316,12,05,1,,3,009,00334,03589
1204316,13,05,1,,3,009,00334,03589
1204316,15,03,1,,3,009,00334,03589
1204316,16,02,1,,3,009,00334,03589
1204316,17,04,1,,3,009,00334,03589
1204316,18,02,1,,3,009,00334,03589
1204316,20,03,1,,3,009,00334,03589
1204693,01,02,1,,3,008,00335,05431
1204693,02,02,1,,3,008,00335,05431
1204693,03,01,1,,3,008,00335,05431
1204693,04,03,1,,3,008,00335,05431
1204693,07,04,1,,3,008,00335,05431
1204693,08,07,1,,3,008,00335,05431
1204693,10,03,1,,3,008,00335,05431
1204693,11,05,1,,3,008,00335,05431
1204693,12,04,1,,3,008,00335,05431
1204693,13,03,1,,3,008,00335,05431
1204693,14,04,1,,3,008,00335,05431
1204693,15,04,1,,3,008,00335,05431
1204693,16,03,1,,3,008,00335,05431
1204693,17,05,1,,3,008,00335,05431
1204693,18,02,1,,3,008,00335,05431
1204693,19,04,1,,3,008,00335,05431
1204693,20,04,1,,3,008,00335,05431
1260092,01,02,1,,4,011,00336,04087
1260092,02,04,1,,4,011,00336,04087
1260092,03,02,1,,4,011,00336,04087
1260092,05,05,1,,4,011,00336,04087
1260092,08,03,1,,4,011,00336,04087
1260092,09,03,1,,4,011,00336,04087
1260092,10,05,1,,4,011,00336,04087
1260092,11,01,1,,4,011,00336,04087
1260092,12,06,1,,4,011,00336,04087
1260092,13,04,1,,4,011,00336,04087
1260092,14,06,1,,4,011,00336,04087
1260092,15,05,1,,4,011,00336,04087
1260092,16,04,1,,4,011,00336,04087
1260092,18,04,1,,4,011,00336,04087
1260092,19,02,1,,4,011,00336,04087
1260092,20,01,1,,4,011,00336,04087
1260139,01,04,1,,4,011,00337,05992
1260139,02,03,1,,4,011,00337,05992
1260139,03,06,1,,4,011,00337,05992
1260139,04,06,1,,4,011,00337,05992
1260139,06,05,1,,4,011,00337,05992
1260139,07,07,1,,4,011,00337,05992
1260139,08,06,1,,4,011,00337,05992
1260139,09,03,1,,4,011,00337,05992
1260139,10,02,1,,4,011,00337,05992
1260139,11,04,1,,4,011,00337,05992
1260139,12,03,1,,4,011,00337,05992
1260139,13,04,1,,4,011,00337,05992
1260139,14,01,1,,4,011,00337,05992
1260139,15,06,1,,4,011,00337,05992
1260139,16,05,1,,4,011,00337,05992
1260139,17,02,1,,4,011,00337,05992
1260139,18,04,1,,4,011,00337,05992
1260139,19,02,1,,4,011,00337,05992
1260139,20,02,1,,4,011,00337,05992
1261149,01,05,1,,4,011,00338,04316
1261149,02,03,1,,4,011,00338,04316
1261149,03,08,1,,4,011,00338,04316
1261149,04,09,1,,4,011,00338,04316
1261149,05,04,1,,4,011,00338,04316
1261149,06,06,1,,4,011,00338,04316
1261149,07,03,1,,4,011,00338,04316
1261149,08,02,1,,4,011,00338,04316
1261149,10,03,1,,4,011,00338,04316
1261149,11,06,1,,4,011,00338,04316
1261149,12,03,1,,4,011,00338,04316
1261149,13,10,1,,4,011,00338,04316
1261149,14,02,1,,4,011,00338,04316
1261149,15,04,1,,4,011,00338,04316
1261149,17,03,1,,4,011,00338,04316
1261149,18,02,1,,4,011,00338,04316
1261149,19,02,1,,4,011,00338,04316
1261149,20,05,1,,4,011,00338,04316
1261339,01,03,1,,4,011,00339,05073
1261339,02,06,1,,4,011,00339,05073
1261339,03,09,1,,4,011,00339,05073
1261339,04,08,1,,4,011,00339,05073
1261339,05,07,1,,4,011,00339,05073
1261339,07,05,1,,4,011,00339,05073
1261339,08,07,1,,4,011,00339,05073
1261339,11,05,1,,4,011,00339,05073
1261339,12,07,1,,4,011,00339,05073
1261339,13,03,1,,4,011,00339,05073
1261339,15,04,1,,4,011,00339,05073
1261339,16,04,1,,4,011,00339,05073
1261339,17,05,1,,4,011,00339,05073
1261339,18,08,1,,4,011,00339,05073
1261339,19,04,1,,4,011,00339,05073
1261339,20,04,1,,4,011,00339,05073
1300078,02,04,1,,1,002,00340,05031
1300078,03,04,1,,1,002,00340,05031
1300078,04,06,1,,1,002,00340,05031
1300078,05,05,1,,1,002,00340,05031
1300141,01,05,1,,1,003,00341,04488
1300141,02,03,1,,1,003,00341,04488
1300141,03,04,1,,1,003,00341,04488
1300141,04,02,1,,1,003,00341,04488
1300141,05,04,1,,1,003,00341,04488
1300187,01,02,1,,1,003,00342,05622
1300187,02,02,1,,1,003,00342,05622
1300187,03,04,1,,1,003,00342,05622
1300187,04,03,1,,1,003,00342,05622
1300187,05,05,1,,1,003,00342,05622
1300238,01,04,1,,1,004,00343,04490
1300238,02,04,1,,1,004,00343,04490
1300238,03,07,1,,1,004,00343,04490
1300238,05,01,1,,1,004,00343,04490
1300279,01,02,1,,1,002,00344,06035
1300279,02,02,1,,1,002,00344,06035
1300279,03,06,1,,1,002,00344,06035
1300279,04,01,1,,1,002,00344,06035
1300279,05,02,1,,1,002,00344,06035
1300431,02,02,1,,1,003,00345,06417
1300431,03,03,1,,1,003,00345,06417
1300431,04,02,1,,1,003,00345,06417
1300431,05,03,1,,1,003,00345,06417
1300764,01,03,1,,1,002,00346,07123
1300764,02,02,1,,1,002,00346,07123
1300764,03,03,1,,1,002,00346,07123
1300764,04,03,1,,1,002,00346,07123
1300798,01,05,1,,1,002,00347,05712
1300798,02,03,1,,1,002,00347,05712
1300798,04,02,1,,1,002,00347,05712
1300798,05,04,1,,1,002,00347,05712
1301655,01,05,1,,2,005,00348,03661
1301655,02,06,1,,2,005,00348,03661
1301655,03,04,1,,2,005,00348,03661
1301655,04,06,1,,2,005,00348,03661
1301655,05,01,1,,2,005,00348,03661
1301655,06,04,1,,2,005,00348,03661
1301655,08,03,1,,2,005,00348,03661
1301655,09,04,1,,2,005,00348,03661
1301655,10,03,1,,2,005,00348,03661
1301655,11,01,1,,2,005,00348,03661
1301655,13,03,1,,2,005,00348,03661
1301655,15,05,1,,2,005,00348,03661
1301655,16,04,1,,2,005,00348,03661
1301655,17,03,1,,2,005,00348,03661
1301655,18,04,1,,2,005,00348,03661
1301655,20,02,1,,2,005,00348,03661
1301723,01,05,1,,2,005,00349,05063
1301723,02,04,1,,2,005,00349,05063
1301723,03,04,1,,2,005,00349,05063
1301723,04,03,1,,2,005,00349,05063
1301723,05,03,1,,2,005,00349,05063
1301723,06,01,1,,2,005,00349,05063
1301723,07,02,1,,2,005,00349,05063
1301723,08,06,1,,2,005,00349,05063
1301723,09,05,1,,2,005,00349,05063
1301723,10,04,1,,2,005,00349,05063
1301723,11,04,1,,2,005,00349,05063
1301723,12,02,1,,2,005,00349,05063
1301723,14,04,1,,2,005,00349,05063
1301723,15,02,1,,2,005,00349,05063
1301723,17,04,1,,2,005,00349,05063
1301723,18,02,1,,2,005,00349,05063
1301723,19,04,1,,2,005,00349,05063
1301723,20,05,1,,2,005,00349,05063
1302620,01,04,1,,3,009,00350,04760
1302620,03,05,1,,3,009,00350,04760
1302620,04,02,1,,3,009,00350,04760
1302620,05,05,1,,3,009,00350,04760
1302620,06,01,1,,3,009,00350,04760
1302620,07,06,1,,3,009,00350,04760
1302620,08,04,1,,3,009,00350,04760
1302620,09,04,1,,3,009,00350,04760
1302620,10,04,1,,3,009,00350,04760
1302620,11,05,1,,3,009,00350,04760
1302620,13,02,1,,3,009,00350,04760
1302620,15,01,1,,3,009,00350,04760
1302620,16,03,1,,3,009,00350,04760
1302620,17,04,1,,3,009,00350,04760
1302620,18,06,2,02,3,009,00350,04760
1302620,19,01,1,,3,009,00350,04760
1302620,20,02,1,,3,009,00350,04760
1302686,01,01,1,,3,009,00351,04598
1302686,03,04,1,,3,009,00351,04598
1302686,04,03,1,,3,009,00351,04598
1302686,05,04,1,,3,009,00351,04598
1302686,06,04,1,,3,009,00351,04598
1302686,07,07,1,,3,009,00351,04598
1302686,08,03,1,,3,009,00351,04598
1302686,09,05,1,,3,009,00351,04598
1302686,10,03,1,,3,009,00351,04598
1302686,11,04,1,,3,009,00351,04598
1302686,12,01,1,,3,009,00351,04598
1302686,13,04,1,,3,009,00351,04598
1302686,14,05,1,,3,009,00351,04598
1302686,15,03,1,,3,009,00351,04598
1302686,16,01,1,,3,009,00351,04598
1302686,17,07,1,,3,009,00351,04598
1302686,18,03,1,,3,009,00351,04598
1302686,19,04,1,,3,009,00351,04598
1302686,20,07,1,,3,009,00351,04598
1360043,01,06,1,,4,011,00352,04932
1360043,02,05,1,,4,011,00352,04932
1360043,03,05,1,,4,011,00352,04932
1360043,04,06,1,,4,011,00352,04932
1360043,05,05,1,,4,011,00352,04932
1360043,06,06,1,,4,011,00352,04932
1360043,07,06,1,,4,011,00352,04932
1360043,08,03,1,,4,011,00352,04932
1360043,09,05,1,,4,011,00352,04932
1360043,10,07,1,,4,011,00352,04932
1360043,11,03,1,,4,011,00352,04932
1360043,12,05,1,,4,011,00352,04932
1360043,13,06,1,,4,011,00352,04932
1360043,14,02,1,,4,011,00352,04932
1360043,15,05,1,,4,011,00352,04932
1360043,16,04,1,,4,011,00352,04932
1360043,17,05,1,,4,011,00352,04932
1360043,20,06,1,,4,011,00352,04932
1360245,01,04,1,,4,012,00353,04994
1360245,04,03,1,,4,012,00353,04994
1360245,06,03,1,,4,012,00353,04994
1360245,08,02,1,,4,012,00353,04994
1360245,09,05,1,,4,012,00353,04994
1360245,11,05,1,,4,012,00353,04994
1360245,12,03,1,,4,012,00353,04994
1360245,13,03,1,,4,012,00353,04994
1360245,14,04,1,,4,012,00353,04994
1360245,16,03,1,,4,012,00353,04994
1360245,17,03,1,,4,012,00353,04994
1360245,18,05,1,,4,012,00353,04994
1360245,20,03,1,,4,012,00353,04994
1360268,01,07,1,,4,012,00354,03821
1360268,02,02,1,,4,012,00354,03821
1360268,03,03,1,,4,012,00354,03821
1360268,04,04,1,,4,012,00354,03821
1360268,05,05,2,02,4,012,00354,03821
1360268,06,06,1,,4,012,00354,03821
1360268,07,04,1,,4,012,00354,03821
1360268,08,02,1,,4,012,00354,03821
1360268,09,02,1,,4,012,00354,03821
1360268,10,06,1,,4,012,00354,03821
1360268,11,01,1,,4,012,00354,03821
1360268,12,07,1,,4,012,00354,03821
1360268,13,06,1,,4,012,00354,03821
1360268,15,08,1,,4,012,00354,03821
1360268,17,01,1,,4,012,00354,03821
1360268,18,04,1,,4,012,00354,03821
1360268,19,05,1,,4,012,00354,03821
1360268,20,04,1,,4,012,00354,03821
1361028,03,03,1,,4,011,00355,05070
1361028,04,02,1,,4,011,00355,05070
1361028,05,03,1,,4,011,00355,05070
1361028,06,04,1,,4,011,00355,05070
1361028,07,02,1,,4,011,00355,05070
1361028,08,06,1,,4,011,00355,05070
1361028,09,04,1,,4,011,00355,05070
1361028,10,03,1,,4,011,00355,05070
1361028,11,03,1,,4,011,00355,05070
1361028,12,01,1,,4,011,00355,05070
1361028,13,04,1,,4,011,00355,05070
1361028,14,04,1,,4,011,00355,05070
1361028,16,04,1,,4,011,00355,05070
1361028,17,03,1,,4,011,00355,05070
1361028,18,10,2,03,4,011,00355,05070
1361028,19,04,1,,4,011,00355,05070
1361028,20,02,1,,4,011,00355,05070
1400130,01,03,1,,1,003,00356,05873
1400130,02,04,1,,1,003,00356,05873
1400130,03,03,1,,1,003,00356,05873
1400130,04,02,1,,1,003,00356,05873
1400130,05,01,1,,1,003,00356,05873
1400336,02,04,1,,1,003,00357,06260
1400336,03,06,1,,1,003,00357,06260
1400349,01,06,1,,1,003,00358,05480
1400349,03,02,1,,1,003,00358,05480
1400349,04,04,1,,1,003,00358,05480
1400349,05,01,1,,1,003,00358,05480
1401165,01,03,1,,1,003,00359,05520
1401165,02,04,1,,1,003,00359,05520
1401165,03,12,2,02,1,003,00359,05520
1401165,04,05,1,,1,003,00359,05520
1401165,05,04,1,,1,003,00359,05520
1402231,01,09,1,,1,003,00360,05682
1402231,02,04,1,,1,003,00360,05682
1402231,03,04,1,,1,003,00360,05682
1402231,04,04,1,,1,003,00360,05682
1402231,05,04,1,,1,003,00360,05682
1403833,02,02,1,,1,002,00361,04736
1403833,04,01,1,,1,002,00361,04736
1403833,05,04,2,02,1,002,00361,04736
1403965,01,04,1,,1,002,00362,06063
1403965,02,05,1,,1,002,00362,06063
1403965,03,03,1,,1,002,00362,06063
1403965,04,03,1,,1,002,00362,06063
1404185,01,03,1,,1,003,00363,04696
1404185,04,02,1,,1,003,00363,04696
1404185,05,03,1,,1,003,00363,04696
1404650,01,09,1,,1,002,00364,06676
1404650,02,04,1,,1,002,00364,06676
1404650,04,06,1,,1,002,00364,06676
1404650,05,04,1,,1,002,00364,06676
1405000,01,04,1,,1,002,00365,05784
1405000,02,05,1,,1,002,00365,05784
1405000,03,05,1,,1,002,00365,05784
1405000,04,04,1,,1,002,00365,05784
1405000,05,03,1,,1,002,00365,05784
1405283,01,03,1,,1,003,00366,08898
1405283,02,05,1,,1,003,00366,08898
1405283,04,03,1,,1,003,00366,08898
1405283,05,02,1,,1,003,00366,08898
1405450,01,04,1,,1,003,00367,05170
1405450,03,07,1,,1,003,00367,05170
1405450,04,03,1,,1,003,00367,05170
1405450,05,08,1,,1,003,00367,05170
1405480,01,02,1,,1,003,00368,05599
1405985,02,04,1,,1,002,00369,07089
1405985,03,05,2,02,1,002,00369,07089
1405985,04,03,1,,1,002,00369,07089
1405985,05,05,1,,1,002,00369,07089
1406964,01,02,1,,1,002,00370,07561
1406964,02,06,1,,1,002,00370,07561
1406964,04,03,1,,1,002,00370,07561
1406964,05,04,1,,1,002,00370,07561
1408183,02,03,1,,1,004,00371,07037
1408183,04,04,1,,1,004,00371,07037
1408183,05,02,1,,1,004,00371,07037
1408413,01,02,1,,1,004,00372,04532
1408413,02,02,1,,1,004,00372,04532
1408413,03,03,1,,1,004,00372,04532
1408413,04,04,1,,1,004,00372,04532
1408413,05,03,1,,1,004,00372,04532
1408937,01,04,1,,1,003,00373,05977
1408937,02,06,1,,1,003,00373,05977
1408937,03,06,1,,1,003,00373,05977
1408937,04,06,1,,1,003,00373,05977
1408937,05,04,1,,1,003,00373,05977
1409432,01,04,1,,1,004,00374,06557
1409432,05,05,1,,1,004,00374,06557
1411308,02,02,1,,2,006,00375,09060
1411308,03,05,1,,2,006,00375,09060
1411308,04,04,1,,2,006,00375,09060
1411308,05,02,1,,2,006,00375,09060
1411308,06,04,1,,2,006,00375,09060
1411308,07,06,1,,2,006,00375,09060
1411308,08,05,1,,2,006,00375,09060
1411308,09,03,1,,2,006,00375,09060
1411308,10,02,1,,2,006,00375,09060
1411308,12,05,1,,2,006,00375,09060
1411308,13,05,1,,2,006,00375,09060
1411308,14,02,1,,2,006,00375,09060
1411308,15,02,1,,2,006,00375,09060
1411308,16,03,1,,2,006,00375,09060
1411308,17,04,1,,2,006,00375,09060
1411308,19,03,1,,2,006,00375,09060
1411308,20,04,1,,2,006,00375,09060
1412349,01,03,1,,2,005,00376,05900
1412349,03,02,1,,2,005,00376,05900
1412349,04,02,1,,2,005,00376,05900
1412349,05,04,1,,2,005,00376,05900
1412349,06,05,1,,2,005,00376,05900
1412349,07,09,1,,2,005,00376,05900
1412349,08,06,1,,2,005,00376,05900
1412349,09,06,2,02,2,005,00376,05900
1412349,10,05,1,,2,005,00376,05900
1412349,11,03,1,,2,005,00376,05900
1412349,12,01,1,,2,005,00376,05900
1412349,13,03,1,,2,005,00376,05900
1412349,14,06,1,,2,005,00376,05900
1412349,16,03,1,,2,005,00376,05900
1412349,17,03,1,,2,005,00376,05900
1412349,18,03,1,,2,005,00376,05900
1412349,20,07,1,,2,005,00376,05900
1412549,01,04,1,,3,009,00377,03893
1412549,02,01,1,,3,009,00377,03893
1412549,03,03,1,,3,009,00377,03893
1412549,04,02,1,,3,009,00377,03893
1412549,06,09,1,,3,009,00377,03893
1412549,07,04,1,,3,009,00377,03893
1412549,08,02,1,,3,009,00377,03893
1412549,09,03,1,,3,009,00377,03893
1412549,11,03,1,,3,009,00377,03893
1412549,12,05,1,,3,009,00377,03893
1412549,13,04,1,,3,009,00377,03893
1412549,14,02,1,,3,009,00377,03893
1412549,16,04,1,,3,009,00377,03893
1412549,17,01,1,,3,009,00377,03893
1412549,19,09,1,,3,009,00377,03893
1412549,20,03,1,,3,009,00377,03893
1413004,01,02,1,,3,010,00378,04576
1413004,02,04,1,,3,010,00378,04576
1413004,04,08,1,,3,010,00378,04576
1413004,05,01,1,,3,010,00378,04576
1413004,06,03,1,,3,010,00378,04576
1413004,07,01,1,,3,010,00378,04576
1413004,08,05,1,,3,010,00378,04576
1413004,09,03,1,,3,010,00378,04576
1413004,10,02,1,,3,010,00378,04576
1413004,11,04,1,,3,010,00378,04576
1413004,14,03,1,,3,010,00378,04576
1413004,15,06,1,,3,010,00378,04576
1413004,16,02,1,,3,010,00378,04576
1413004,17,04,1,,3,010,00378,04576
1413004,18,02,1,,3,010,00378,04576
1413004,19,06,1,,3,010,00378,04576
1413004,20,05,1,,3,010,00378,04576
1413410,01,03,1,,3,009,00379,03950
1413410,02,05,1,,3,009,00379,03950
1413410,03,04,1,,3,009,00379,03950
1413410,04,06,1,,3,009,00379,03950
1413410,05,05,1,,3,009,00379,03950
1413410,06,05,2,02,3,009,00379,03950
1413410,07,05,1,,3,009,00379,03950
1413410,08,05,1,,3,009,00379,03950
1413410,09,05,1,,3,009,00379,03950
1413410,10,03,1,,3,009,00379,03950
1413410,11,03,1,,3,009,00379,03950
1413410,13,03,1,,3,009,00379,03950
1413410,14,04,1,,3,009,00379,03950
1413410,15,07,1,,3,009,00379,03950
1413410,16,05,1,,3,009,00379,03950
1413410,17,06,1,,3,009,00379,03950
1413410,18,04,1,,3,009,00379,03950
1413410,19,04,1,,3,009,00379,03950
1413410,20,07,1,,3,009,00379,03950
1414908,01,02,1,,1,004,00380,07105
1414908,03,04,1,,1,004,00380,07105
1414908,04,01,1,,1,004,00380,07105
1414908,05,02,1,,1,004,00380,07105
1460283,01,04,1,,4,012,00381,04326
1460283,02,06,1,,4,012,00381,04326
1460283,03,02,1,,4,012,00381,04326
1460283,04,03,1,,4,012,00381,04326
1460283,05,03,1,,4,012,00381,04326
1460283,06,01,1,,4,012,00381,04326
1460283,07,04,1,,4,012,00381,04326
1460283,08,03,1,,4,012,00381,04326
1460283,09,04,1,,4,012,00381,04326
1460283,10,06,1,,4,012,00381,04326
1460283,11,04,1,,4,012,00381,04326
1460283,12,06,1,,4,012,00381,04326
1460283,14,03,1,,4,012,00381,04326
1460283,16,02,1,,4,012,00381,04326
1460283,18,04,1,,4,012,00381,04326
1460283,19,04,1,,4,012,00381,04326
1461346,01,04,1,,4,011,00382,04570
1461346,02,01,1,,4,011,00382,04570
1461346,03,04,1,,4,011,00382,04570
1461346,05,02,1,,4,011,00382,04570
1461346,06,04,1,,4,011,00382,04570
1461346,07,03,1,,4,011,00382,04570
1461346,09,01,1,,4,011,00382,04570
1461346,10,04,1,,4,011,00382,04570
1461346,11,05,1,,4,011,00382,04570
1461346,13,03,1,,4,011,00382,04570
1461346,14,04,1,,4,011,00382,04570
1461346,15,02,1,,4,011,00382,04570
1461346,16,05,1,,4,011,00382,04570
1461346,17,08,1,,4,011,00382,04570
1461346,18,05,1,,4,011,00382,04570
1461346,19,02,1,,4,011,00382,04570
1461346,20,04,1,,4,011,00382,04570
1461408,01,04,1,,4,012,00383,03022
1461408,02,05,1,,4,012,00383,03022
1461408,03,03,1,,4,012,00383,03022
1461408,04,06,1,,4,012,00383,03022
1461408,08,05,1,,4,012,00383,03022
1461408,09,01,1,,4,012,00383,03022
1461408,11,07,1,,4,012,00383,03022
1461408,12,04,1,,4,012,00383,03022
1461408,13,04,1,,4,012,00383,03022
1461408,14,08,1,,4,012,00383,03022
1461408,15,04,1,,4,012,00383,03022
1461408,16,03,1,,4,012,00383,03022
1461408,17,08,1,,4,012,00383,03022
1461408,18,06,1,,4,012,00383,03022
1461408,19,06,1,,4,012,00383,03022
1461408,20,03,1,,4,012,00383,03022
1500388,05,04,1,,1,004,00384,07379
1500423,01,06,1,,1,002,00385,06488
1500423,02,03,1,,1,002,00385,06488
1500423,03,05,1,,1,002,00385,06488
1500423,05,05,1,,1,002,00385,06488
1503206,01,04,1,,1,002,00386,05621
1503206,02,01,1,,1,002,00386,05621
1503206,03,02,1,,1,002,00386,05621
1503206,04,03,1,,1,002,00386,05621
1503206,05,04,1,,1,002,00386,05621
1504534,01,03,1,,1,002,00387,05639
1504534,02,06,1,,1,002,00387,05639
1504534,03,03,1,,1,002,00387,05639
1504534,04,10,1,,1,002,00387,05639
1504534,05,04,1,,1,002,00387,05639
1505501,02,02,1,,1,003,00388,05929
1505501,04,04,1,,1,003,00388,05929
1506727,01,06,1,,1,002,00389,07626
1506727,02,04,1,,1,002,00389,07626
1506727,03,03,1,,1,002,00389,07626
1506727,04,02,1,,1,002,00389,07626
1506727,05,04,1,,1,002,00389,07626
1507860,01,05,1,,1,002,00390,05428
1507860,02,02,1,,1,002,00390,05428
1507860,04,03,1,,1,002,00390,05428
1507860,05,06,1,,1,002,00390,05428
1509960,01,03,1,,1,002,00391,05715
1509960,02,04,1,,1,002,00391,05715
1509960,03,02,1,,1,002,00391,05715
1509960,04,06,1,,1,002,00391,05715
1509960,05,05,1,,1,002,00391,05715
1510392,02,03,1,,1,003,00392,05850
1510392,03,03,1,,1,003,00392,05850
1510392,04,03,1,,1,003,00392,05850
1510392,05,04,1,,1,003,00392,05850
1512474,01,02,1,,1,002,00393,05995
1512474,02,04,1,,1,002,00393,05995
1512474,03,04,1,,1,002,00393,05995
1512474,04,04,1,,1,002,00393,05995
1512474,05,09,1,,1,002,00393,05995
1512587,02,03,1,,1,002,00394,05662
1512587,03,03,1,,1,002,00394,05662
1512587,04,03,1,,1,002,00394,05662
1514283,01,03,1,,1,003,00395,04805
1514283,02,03,1,,1,003,00395,04805
1514283,03,02,1,,1,003,00395,04805
1514283,04,03,1,,1,003,00395,04805
1514283,05,02,1,,1,003,00395,04805
1514492,02,02,1,,1,002,00396,04709
1514492,03,04,1,,1,002,00396,04709
1514492,04,03,1,,1,002,00396,04709
1514492,05,09,2,02,1,002,00396,04709
1515653,02,05,1,,1,003,00397,06600
1515653,03,06,1,,1,003,00397,06600
1515653,04,03,1,,1,003,00397,06600
1515653,05,05,1,,1,003,00397,06600
1516083,01,05,1,,1,003,00398,04171
1516083,03,04,1,,1,003,00398,04171
1516083,05,06,1,,1,003,00398,04171
1516452,01,05,1,,1,002,00399,06227
1516452,02,12,2,03,1,002,00399,06227
1516452,03,05,1,,1,002,00399,06227
1516452,04,05,1,,1,002,00399,06227
1516452,05,04,1,,1,002,00399,06227
1516552,01,03,1,,1,002,00400,05960
1516552,02,06,1,,1,002,00400,05960
1516552,03,04,1,,1,002,00400,05960
1516552,04,06,1,,1,002,00400,05960
1516552,05,03,1,,1,002,00400,05960
1517111,01,05,1,,1,002,00401,06702
1517111,02,08,1,,1,002,00401,06702
1517111,03,03,1,,1,002,00401,06702
1517111,04,02,1,,1,002,00401,06702
1517111,05,02,1,,1,002,00401,06702
1519076,01,02,1,,1,004,00402,05976
1519076,02,04,1,,1,004,00402,05976
1519076,03,07,1,,1,004,00402,05976
1519076,04,03,1,,1,004,00402,05976
1519076,05,04,1,,1,004,00402,05976
1520471,01,03,1,,2,005,00403,02948
1520471,02,06,1,,2,005,00403,02948
1520471,03,05,1,,2,005,00403,02948
1520471,05,04,1,,2,005,00403,02948
1520471,06,02,1,,2,005,00403,02948
1520471,07,05,1,,2,005,00403,02948
1520471,09,04,1,,2,005,00403,02948
1520471,10,01,1,,2,005,00403,02948
1520471,11,03,1,,2,005,00403,02948
1520471,13,03,1,,2,005,00403,02948
1520471,15,04,1,,2,005,00403,02948
1520471,16,03,1,,2,005,00403,02948
1520471,18,03,1,,2,005,00403,02948
1520471,19,01,1,,2,005,00403,02948
1520471,20,05,1,,2,005,00403,02948
1524964,01,03,1,,3,009,00404,06044
