UPM,VIV_SEL,HOGAR,N_REN,SEXO,EDAD,TLOC,EST_DIS,UPM_DIS,FACTOR
1000525,05,01,02,2,30,1,002,00276,06090
1000525,05,01,03,1,16,1,002,00276,06090
1000525,05,01,04,2,13,1,002,00276,06090
1000525,05,01,05,1,11,1,002,00276,06090
1000525,05,01,06,2,10,1,002,00276,06090
1000525,05,01,07,2,07,1,002,00276,06090
1000555,02,01,01,2,54,1,003,00277,06414
1000555,02,01,02,1,46,1,003,00277,06414
1000555,02,01,03,1,18,1,003,00277,06414
1000555,02,01,04,2,15,1,003,00277,06414
1000555,02,01,05,2,00,1,003,00277,06414
1000555,03,01,01,1,54,1,003,00277,06414
1000555,03,01,02,2,53,1,003,00277,06414
1000555,04,01,01,2,50,1,003,00277,06414
1000555,04,01,02,1,33,1,003,00277,06414
1000555,04,01,03,1,20,1,003,00277,06414
1000555,04,01,04,2,17,1,003,00277,06414
1000555,04,01,05,2,19,1,003,00277,06414
1000555,04,01,06,2,01,1,003,00277,06414
1000555,04,01,07,1,06,1,003,00277,06414
1000555,04,01,08,1,14,1,003,00277,06414
1000555,04,01,09,2,25,1,003,00277,06414
1000555,04,01,10,2,17,1,003,00277,06414
1000555,04,01,11,2,16,1,003,00277,06414
1000555,05,01,01,1,33,1,003,00277,06414
1000555,05,01,02,2,37,1,003,00277,06414
1000555,05,01,03,1,12,1,003,00277,06414
1000555,05,01,04,2,09,1,003,00277,06414
1000555,05,01,05,1,05,1,003,00277,06414
1000555,05,01,06,1,02,1,003,00277,06414
1000578,02,01,01,1,52,1,003,00278,05990
1000578,02,01,02,2,46,1,003,00278,05990
1000578,02,01,03,1,22,1,003,00278,05990
1000578,03,01,02,2,56,1,003,00278,05990
1000578,03,01,03,1,56,1,003,00278,05990
1000578,03,01,04,2,29,1,003,00278,05990
1000578,03,01,05,1,20,1,003,00278,05990
1000578,03,01,06,2,08,1,003,00278,05990
1000578,03,01,07,1,05,1,003,00278,05990
1000578,04,01,01,2,43,1,003,00278,05990
1000578,04,01,02,2,17,1,003,00278,05990
1000578,04,01,03,1,15,1,003,00278,05990
1000578,05,01,01,1,47,1,003,00278,05990
1000578,05,01,02,2,45,1,003,00278,05990
1000578,05,01,03,1,22,1,003,00278,05990
1000578,05,01,04,1,14,1,003,00278,05990
1000578,05,01,05,2,11,1,003,00278,05990
1000578,05,01,06,2,09,1,003,00278,05990
1000721,01,01,01,1,65,1,003,00279,05195
1000721,01,01,02,2,65,1,003,00279,05195
1000721,01,01,03,2,40,1,003,00279,05195
1000721,01,01,04,2,29,1,003,00279,05195
1000721,01,01,05,2,11,1,003,00279,05195
1000721,01,01,06,2,10,1,003,00279,05195
1000721,01,01,07,1,05,1,003,00279,05195
1000721,03,01,01,2,60,1,003,00279,05195
1000721,03,01,02,2,37,1,003,00279,05195
1000721,03,01,03,2,20,1,003,00279,05195
1000721,03,01,04,2,17,1,003,00279,05195
1000721,03,01,05,2,01,1,003,00279,05195
1000721,04,01,01,2,36,1,003,00279,05195
1000721,04,01,02,1,34,1,003,00279,05195
1000721,04,01,03,1,16,1,003,00279,05195
1000721,04,01,04,2,30,1,003,00279,05195
1000721,04,01,05,1,07,1,003,00279,05195
1000721,04,01,06,2,05,1,003,00279,05195
1000721,04,01,07,2,04,1,003,00279,05195
1000721,04,01,08,1,01,1,003,00279,05195
1000743,01,01,01,1,72,1,002,00280,06152
1000743,01,01,02,2,69,1,002,00280,06152
1000743,02,01,01,1,27,1,002,00280,06152
1000743,02,01,02,2,38,1,002,00280,06152
1000743,02,01,03,2,15,1,002,00280,06152
1000743,03,01,01,1,56,1,002,00280,06152
1000743,03,01,02,2,51,1,002,00280,06152
1000743,03,01,03,2,28,1,002,00280,06152
1000743,04,01,01,1,44,1,002,00280,06152
1000743,04,01,02,2,44,1,002,00280,06152
1000743,04,01,03,2,19,1,002,00280,06152
1000743,04,01,04,2,05,1,002,00280,06152
1000749,01,01,01,1,55,1,003,00281,06429
1000749,01,01,02,2,50,1,003,00281,06429
1000749,02,01,01,1,73,1,003,00281,06429
1000749,02,01,02,2,68,1,003,00281,06429
1000749,03,01,01,1,78,1,003,00281,06429
1000749,03,01,02,2,73,1,003,00281,06429
1000749,03,01,03,1,26,1,003,00281,06429
1000749,04,01,01,2,56,1,003,00281,06429
1000786,01,01,01,1,34,1,002,00282,06255
1000786,01,01,02,2,30,1,002,00282,06255
1000786,01,01,03,2,06,1,002,00282,06255
1000786,01,01,04,2,04,1,002,00282,06255
1000786,02,01,01,1,59,1,002,00282,06255
1000786,02,01,02,2,53,1,002,00282,06255
1000786,03,01,01,2,39,1,002,00282,06255
1000786,03,01,02,2,37,1,002,00282,06255
1000786,04,01,01,1,41,1,002,00282,06255
1000786,04,01,02,2,35,1,002,00282,06255
1000786,04,01,03,1,16,1,002,00282,06255
1000786,04,01,04,2,15,1,002,00282,06255
1000786,04,01,05,1,10,1,002,00282,06255
1000857,01,01,01,1,53,1,003,00283,05883
1000857,01,01,02,2,51,1,003,00283,05883
1000857,01,01,03,2,18,1,003,00283,05883
1000857,03,01,01,2,54,1,003,00283,05883
1000857,03,01,02,2,09,1,003,00283,05883
1000857,04,01,01,1,40,1,003,00283,05883
1000857,04,01,02,2,31,1,003,00283,05883
1000857,05,01,01,2,48,1,003,00283,05883
1000857,05,01,02,2,16,1,003,00283,05883
1000857,05,01,03,1,14,1,003,00283,05883
1000862,03,01,01,1,58,1,002,00284,05788
1000862,03,01,02,2,46,1,002,00284,05788
1000862,03,01,03,1,02,1,002,00284,05788
1000862,04,01,01,1,28,1,002,00284,05788
1000862,04,01,02,2,27,1,002,00284,05788
1000862,04,01,03,2,09,1,002,00284,05788
1000862,04,01,04,2,04,1,002,00284,05788
1000862,04,01,05,1,00,1,002,00284,05788
1000862,05,01,01,1,43,1,002,00284,05788
1000862,05,01,02,2,42,1,002,00284,05788
1000862,05,01,03,1,11,1,002,00284,05788
1000961,01,01,01,2,42,1,003,00285,05393
1000961,01,01,02,1,20,1,003,00285,05393
1000961,01,01,03,2,16,1,003,00285,05393
1000961,02,01,01,1,45,1,003,00285,05393
1000961,02,01,02,1,12,1,003,00285,05393
1000961,02,01,03,2,45,1,003,00285,05393
1000961,03,01,01,1,24,1,003,00285,05393
1000961,03,01,02,2,27,1,003,00285,05393
1000961,03,01,03,2,07,1,003,00285,05393
1000961,03,01,04,1,04,1,003,00285,05393
1000961,04,01,01,2,31,1,003,00285,05393
1000961,04,01,02,2,25,1,003,00285,05393
1000961,04,01,03,1,04,1,003,00285,05393
1000961,04,01,04,1,04,1,003,00285,05393
1000961,05,01,01,2,37,1,003,00285,05393
1000961,05,01,02,2,13,1,003,00285,05393
1000961,05,01,03,2,07,1,003,00285,05393
1000961,05,01,04,2,05,1,003,00285,05393
1000986,01,01,01,1,22,1,002,00286,06452
1000986,01,01,02,2,20,1,002,00286,06452
1000986,01,01,03,1,03,1,002,00286,06452
1000986,02,01,01,1,37,1,002,00286,06452
1000986,02,01,02,2,35,1,002,00286,06452
1000986,02,01,03,1,17,1,002,00286,06452
1000986,02,01,04,1,13,1,002,00286,06452
1000986,02,01,05,2,06,1,002,00286,06452
1000986,02,01,06,1,05,1,002,00286,06452
1000986,02,02,01,1,69,1,002,00286,06452
1000986,02,02,02,2,48,1,002,00286,06452
1000986,03,01,01,2,27,1,002,00286,06452
1000986,03,01,02,2,25,1,002,00286,06452
1000986,04,01,01,1,62,1,002,00286,06452
1000986,05,01,01,1,57,1,002,00286,06452
1000986,05,01,02,2,34,1,002,00286,06452
1000986,05,01,03,1,20,1,002,00286,06452
1000986,05,01,04,2,10,1,002,00286,06452
1000986,05,01,05,1,28,1,002,00286,06452
1001055,01,01,01,1,53,1,003,00287,06096
1001055,01,01,02,2,54,1,003,00287,06096
1001055,01,01,03,2,22,1,003,00287,06096
1001055,01,01,04,1,21,1,003,00287,06096
1001055,01,01,05,1,00,1,003,00287,06096
1001055,02,01,01,1,68,1,003,00287,06096
1001055,02,01,02,2,60,1,003,00287,06096
1001055,03,01,01,1,35,1,003,00287,06096
1001055,04,01,01,1,71,1,003,00287,06096
1001055,04,01,02,1,68,1,003,00287,06096
1001055,04,01,03,1,43,1,003,00287,06096
1001055,04,01,04,2,41,1,003,00287,06096
1001055,04,01,05,1,18,1,003,00287,06096
1001055,04,01,06,1,10,1,003,00287,06096
1001115,02,01,01,2,32,1,003,00288,04877
1001115,03,01,01,1,32,1,003,00288,04877
1001115,03,01,02,2,27,1,003,00288,04877
1001115,03,01,03,2,19,1,003,00288,04877
1001115,04,01,01,1,38,1,003,00288,04877
1001115,04,01,02,2,39,1,003,00288,04877
1001115,04,01,03,2,10,1,003,00288,04877
1001115,04,01,04,2,07,1,003,00288,04877
1001115,05,01,01,1,37,1,003,00288,04877
1001115,05,01,02,2,39,1,003,00288,04877
1001115,05,01,03,2,09,1,003,00288,04877
1001115,05,01,04,2,06,1,003,00288,04877
1001133,01,01,01,1,44,1,002,00289,06343
1001133,01,01,02,2,44,1,002,00289,06343
1001133,01,01,03,2,15,1,002,00289,06343
1001133,01,01,04,1,11,1,002,00289,06343
1001133,01,01,05,1,09,1,002,00289,06343
1001133,02,01,01,1,26,1,002,00289,06343
1001133,02,01,02,2,26,1,002,00289,06343
1001133,02,01,03,1,03,1,002,00289,06343
1001133,03,01,01,2,77,1,002,00289,06343
1001133,03,01,02,2,46,1,002,00289,06343
1001133,03,01,03,1,23,1,002,00289,06343
1001133,03,01,04,2,27,1,002,00289,06343
1001133,04,01,01,1,21,1,002,00289,06343
1001133,04,01,02,2,20,1,002,00289,06343
1001133,04,01,03,1,04,1,002,00289,06343
1001133,04,01,04,2,03,1,002,00289,06343
1001133,04,01,05,2,00,1,002,00289,06343
1001133,04,02,01,1,43,1,002,00289,06343
1001133,04,02,02,2,47,1,002,00289,06343
1001133,04,02,03,1,18,1,002,00289,06343
1001133,04,02,04,1,16,1,002,00289,06343
1001133,04,02,05,1,15,1,002,00289,06343
1001133,04,02,06,1,11,1,002,00289,06343
1001133,04,02,07,2,07,1,002,00289,06343
1001133,05,01,01,2,81,1,002,00289,06343
1001133,05,01,02,1,54,1,002,00289,06343
1001133,05,01,03,1,43,1,002,00289,06343
1001155,01,01,01,1,44,1,004,00290,06929
1001155,01,01,02,2,45,1,004,00290,06929
1001155,01,01,03,1,10,1,004,00290,06929
1001155,01,01,04,2,14,1,004,00290,06929
1001155,02,01,01,2,84,1,004,00290,06929
1001155,02,01,02,2,20,1,004,00290,06929
1001155,02,01,03,2,52,1,004,00290,06929
1001155,03,01,01,2,57,1,004,00290,06929
1001155,03,01,02,2,27,1,004,00290,06929
1001155,03,01,03,2,05,1,004,00290,06929
1001155,03,01,04,1,02,1,004,00290,06929
1002182,01,01,01,1,43,1,002,00291,06117
1002182,01,01,02,2,41,1,002,00291,06117
1002182,02,01,01,2,37,1,002,00291,06117
1002182,02,01,02,1,20,1,002,00291,06117
1002182,02,01,03,1,15,1,002,00291,06117
1002182,02,01,04,2,10,1,002,00291,06117
1002182,02,01,05,1,08,1,002,00291,06117
1002182,04,01,01,1,55,1,002,00291,06117
1002182,04,01,02,2,50,1,002,00291,06117
1002182,04,01,03,1,27,1,002,00291,06117
1002182,04,01,04,2,20,1,002,00291,06117
1002182,05,01,01,1,82,1,002,00291,06117
1002182,05,01,02,2,67,1,002,00291,06117
1002196,02,01,01,1,95,1,004,00292,06284
1002196,02,01,02,1,66,1,004,00292,06284
1002196,02,01,03,2,69,1,004,00292,06284
1002196,02,01,04,1,38,1,004,00292,06284
1002196,02,01,05,1,12,1,004,00292,06284
1002196,02,01,06,2,10,1,004,00292,06284
1002196,04,01,01,2,50,1,004,00292,06284
1002196,04,01,02,1,28,1,004,00292,06284
1002196,05,01,01,2,40,1,004,00292,06284
1002196,05,01,02,2,17,1,004,00292,06284
1002196,05,01,03,1,15,1,004,00292,06284
1002196,05,01,04,2,13,1,004,00292,06284
1002316,01,01,01,1,63,2,005,00293,03883
1002316,01,01,02,2,52,2,005,00293,03883
1002316,01,01,03,2,33,2,005,00293,03883
1002316,01,01,04,2,28,2,005,00293,03883
1002316,01,01,05,2,23,2,005,00293,03883
1002316,01,01,06,1,25,2,005,00293,03883
1002316,01,01,07,1,07,2,005,00293,03883
1002316,01,01,08,1,05,2,005,00293,03883
1002316,01,01,09,1,05,2,005,00293,03883
1002316,01,01,10,2,02,2,005,00293,03883
1002316,02,01,01,2,59,2,005,00293,03883
1002316,02,01,02,1,28,2,005,00293,03883
1002316,03,01,01,2,68,2,005,00293,03883
1002316,05,01,01,2,28,2,005,00293,03883
1002316,05,01,02,2,36,2,005,00293,03883
1002316,07,01,01,1,89,2,005,00293,03883
1002316,07,01,02,2,83,2,005,00293,03883
1002316,07,01,03,1,45,2,005,00293,03883
1002316,08,01,01,1,49,2,005,00293,03883
1002316,08,01,02,2,63,2,005,00293,03883
1002316,08,01,03,1,52,2,005,00293,03883
1002316,08,01,04,2,42,2,005,00293,03883
1002316,08,01,05,2,38,2,005,00293,03883
1002316,08,01,06,1,60,2,005,00293,03883
1002316,08,01,08,1,10,2,005,00293,03883
1002316,08,01,09,1,09,2,005,00293,03883
1002316,09,01,01,1,50,2,005,00293,03883
1002316,09,01,02,2,47,2,005,00293,03883
1002316,09,01,03,2,21,2,005,00293,03883
1002316,09,01,04,2,18,2,005,00293,03883
1002316,09,01,05,2,03,2,005,00293,03883
1002316,11,01,01,2,26,2,005,00293,03883
1002316,13,01,01,1,69,2,005,00293,03883
1002316,13,01,02,2,63,2,005,00293,03883
1002316,13,01,03,1,26,2,005,00293,03883
1002316,14,01,01,1,59,2,005,00293,03883
1002316,14,01,02,2,49,2,005,00293,03883
1002316,14,01,03,1,27,2,005,00293,03883
1002316,14,01,04,2,22,2,005,00293,03883
1002316,15,01,01,2,64,2,005,00293,03883
1002316,15,01,02,1,90,2,005,00293,03883
1002316,15,01,03,2,89,2,005,00293,03883
1002316,18,01,01,1,54,2,005,00293,03883
1002316,18,01,02,2,56,2,005,00293,03883
1002316,19,01,01,1,37,2,005,00293,03883
1002316,19,01,02,2,37,2,005,00293,03883
1002316,19,01,03,2,12,2,005,00293,03883
1002316,19,01,04,1,10,2,005,00293,03883
1002316,19,01,05,1,05,2,005,00293,03883
1002316,20,01,01,1,48,2,005,00293,03883
1002316,20,01,02,2,49,2,005,00293,03883
1003480,01,01,01,1,37,3,009,00294,04037
1003480,01,01,02,2,38,3,009,00294,04037
1003480,01,01,03,1,19,3,009,00294,04037
1003480,01,01,04,1,13,3,009,00294,04037
1003480,02,01,01,1,54,3,009,00294,04037
1003480,02,01,02,2,38,3,009,00294,04037
1003480,02,01,03,1,09,3,009,00294,04037
1003480,02,01,04,2,22,3,009,00294,04037
1003480,03,01,01,2,25,3,009,00294,04037
1003480,03,01,02,2,02,3,009,00294,04037
1003480,04,01,01,1,36,3,009,00294,04037
1003480,04,01,02,2,31,3,009,00294,04037
1003480,04,01,03,1,10,3,009,00294,04037
1003480,04,01,04,1,06,3,009,00294,04037
1003480,05,01,01,1,35,3,009,00294,04037
1003480,05,01,02,2,34,3,009,00294,04037
1003480,05,01,03,1,08,3,009,00294,04037
1003480,05,01,04,1,07,3,009,00294,04037
1003480,05,01,05,1,04,3,009,00294,04037
1003480,07,01,01,1,75,3,009,00294,04037
1003480,07,01,02,2,69,3,009,00294,04037
1003480,07,01,03,1,41,3,009,00294,04037
1003480,08,01,01,2,83,3,009,00294,04037
1003480,08,01,02,1,35,3,009,00294,04037
1003480,08,01,03,2,42,3,009,00294,04037
1003480,09,01,01,1,38,3,009,00294,04037
1003480,09,01,02,2,45,3,009,00294,04037
1003480,09,01,03,2,03,3,009,00294,04037
1003480,11,01,01,1,33,3,009,00294,04037
1003480,11,01,02,2,34,3,009,00294,04037
1003480,11,01,03,2,11,3,009,00294,04037
1003480,11,01,04,1,10,3,009,00294,04037
1003480,11,01,05,1,05,3,009,00294,04037
1003480,12,01,01,1,29,3,009,00294,04037
1003480,12,01,02,2,27,3,009,00294,04037
1003480,12,01,03,1,06,3,009,00294,04037
1003480,13,01,01,1,24,3,009,00294,04037
1003480,13,01,02,2,23,3,009,00294,04037
1003480,13,01,03,2,02,3,009,00294,04037
1003480,14,01,01,2,50,3,009,00294,04037
1003480,14,01,02,1,19,3,009,00294,04037
1003480,15,01,01,1,34,3,009,00294,04037
1003480,15,01,02,2,32,3,009,00294,04037
1003480,15,01,03,1,13,3,009,00294,04037
1003480,15,01,04,2,11,3,009,00294,04037
1003480,15,01,05,2,10,3,009,00294,04037
1003480,15,01,06,2,06,3,009,00294,04037
1003480,15,01,07,1,04,3,009,00294,04037
1003480,16,01,01,1,19,3,009,00294,04037
1003480,16,01,02,2,22,3,009,00294,04037
1003480,16,01,03,2,00,3,009,00294,04037
1003480,17,01,01,1,30,3,009,00294,04037
1003480,17,01,02,2,24,3,009,00294,04037
1003480,17,01,03,2,08,3,009,00294,04037
1003480,17,01,04,2,02,3,009,00294,04037
1003480,17,01,05,2,00,3,009,00294,04037
1003480,18,01,01,1,30,3,009,00294,04037
1003480,18,01,02,2,24,3,009,00294,04037
1003480,18,01,03,2,06,3,009,00294,04037
1003480,18,01,04,2,02,3,009,00294,04037
1003480,19,01,01,2,34,3,009,00294,04037
1003480,19,01,02,2,16,3,009,00294,04037
1003480,19,01,03,2,12,3,009,00294,04037
1003480,19,01,04,2,04,3,009,00294,04037
1003480,20,01,01,1,39,3,009,00294,04037
1003480,20,01,02,2,42,3,009,00294,04037
1003480,20,01,03,2,12,3,009,00294,04037
1003480,20,01,04,2,11,3,009,00294,04037
1060098,03,01,01,2,33,4,012,00295,04176
1060098,03,01,02,2,15,4,012,00295,04176
1060098,03,01,03,2,13,4,012,00295,04176
1060098,03,01,04,1,06,4,012,00295,04176
1060098,04,01,01,1,57,4,012,00295,04176
1060098,04,01,02,2,46,4,012,00295,04176
1060098,04,01,03,1,81,4,012,00295,04176
1060098,04,01,04,2,20,4,012,00295,04176
1060098,04,01,05,2,16,4,012,00295,04176
1060098,05,01,01,2,58,4,012,00295,04176
1060098,05,01,02,1,27,4,012,00295,04176
1060098,05,01,03,2,24,4,012,00295,04176
1060098,05,01,04,1,07,4,012,00295,04176
1060098,05,01,05,1,06,4,012,00295,04176
1060098,05,01,06,2,04,4,012,00295,04176
1060098,06,01,01,1,40,4,012,00295,04176
1060098,06,01,02,2,38,4,012,00295,04176
1060098,06,01,03,1,00,4,012,00295,04176
1060098,07,01,01,1,44,4,012,00295,04176
1060098,07,01,02,2,39,4,012,00295,04176
1060098,07,01,03,1,21,4,012,00295,04176
1060098,08,01,01,1,58,4,012,00295,04176
1060098,08,01,02,2,55,4,012,00295,04176
1060098,09,01,01,1,60,4,012,00295,04176
1060098,09,01,02,2,58,4,012,00295,04176
1060098,09,01,03,2,32,4,012,00295,04176
1060098,09,01,04,1,40,4,012,00295,04176
1060098,09,01,05,1,07,4,012,00295,04176
1060098,09,01,06,1,03,4,012,00295,04176
1060098,10,01,01,2,63,4,012,00295,04176
1060098,10,01,02,2,53,4,012,00295,04176
1060098,10,01,03,1,26,4,012,00295,04176
1060098,11,01,01,1,68,4,012,00295,04176
1060098,11,01,02,2,65,4,012,00295,04176
1060098,12,01,01,2,56,4,012,00295,04176
1060098,12,01,02,1,30,4,012,00295,04176
1060098,12,01,03,2,28,4,012,00295,04176
1060098,12,01,04,2,28,4,012,00295,04176
1060098,12,01,05,2,06,4,012,00295,04176
1060098,12,01,06,2,03,4,012,00295,04176
1060098,13,01,01,1,65,4,012,00295,04176
1060098,13,01,02,2,62,4,012,00295,04176
1060098,13,01,03,2,87,4,012,00295,04176
1060098,13,01,04,2,21,4,012,00295,04176
1060098,14,01,01,1,39,4,012,00295,04176
1060098,14,01,02,2,37,4,012,00295,04176
1060098,14,01,03,1,16,4,012,00295,04176
1060098,14,01,04,1,06,4,012,00295,04176
1060098,15,01,01,2,70,4,012,00295,04176
1060098,15,01,02,1,39,4,012,00295,04176
1060098,16,01,01,1,34,4,012,00295,04176
1060098,16,01,02,2,25,4,012,00295,04176
1060098,16,01,03,2,25,4,012,00295,04176
1060098,16,01,04,2,23,4,012,00295,04176
1060098,16,01,05,2,04,4,012,00295,04176
1060098,16,01,06,2,02,4,012,00295,04176
1060098,16,01,07,2,00,4,012,00295,04176
1060098,17,01,01,1,53,4,012,00295,04176
1060098,17,01,02,2,43,4,012,00295,04176
1060098,17,01,03,1,17,4,012,00295,04176
1060098,17,01,04,1,11,4,012,00295,04176
1060098,18,01,01,1,52,4,012,00295,04176
1060098,18,01,02,2,51,4,012,00295,04176
1060098,19,01,01,1,46,4,012,00295,04176
1060098,19,01,02,2,45,4,012,00295,04176
1060098,19,01,03,2,18,4,012,00295,04176
1060098,19,01,04,1,16,4,012,00295,04176
1060098,19,01,05,2,07,4,012,00295,04176
1060098,20,01,01,2,67,4,012,00295,04176
1060439,02,01,01,1,47,4,011,00296,04176
1060439,02,01,02,2,43,4,011,00296,04176
1060439,02,01,03,1,15,4,011,00296,04176
1060439,02,01,04,2,04,4,011,00296,04176
1060439,04,01,01,1,48,4,011,00296,04176
1060439,04,01,02,2,50,4,011,00296,04176
1060439,04,01,03,1,16,4,011,00296,04176
1060439,04,01,04,1,27,4,011,00296,04176
1060439,04,01,05,2,31,4,011,00296,04176
1060439,04,01,06,1,09,4,011,00296,04176
1060439,04,01,07,2,05,4,011,00296,04176
1060439,04,01,08,1,01,4,011,00296,04176
1060439,05,01,01,1,50,4,011,00296,04176
1060439,05,01,02,2,50,4,011,00296,04176
1060439,05,01,03,1,24,4,011,00296,04176
1060439,05,01,04,2,11,4,011,00296,04176
1060439,06,01,01,2,47,4,011,00296,04176
1060439,06,01,02,1,47,4,011,00296,04176
1060439,06,01,03,1,22,4,011,00296,04176
1060439,06,01,04,1,18,4,011,00296,04176
1060439,06,01,05,2,29,4,011,00296,04176
1060439,06,01,06,1,00,4,011,00296,04176
1060439,07,01,01,2,45,4,011,00296,04176
1060439,07,01,02,2,20,4,011,00296,04176
1060439,07,01,03,2,16,4,011,00296,04176
1060439,07,01,04,1,05,4,011,00296,04176
1060439,11,01,01,1,48,4,011,00296,04176
1060439,11,01,02,2,47,4,011,00296,04176
1060439,11,01,03,2,25,4,011,00296,04176
1060439,11,01,04,2,24,4,011,00296,04176
1060439,12,01,01,1,40,4,011,00296,04176
1060439,12,01,02,2,41,4,011,00296,04176
1060439,12,01,03,1,13,4,011,00296,04176
1060439,12,01,04,1,04,4,011,00296,04176
1060439,14,01,01,1,49,4,011,00296,04176
1060439,14,01,02,2,45,4,011,00296,04176
1060439,14,01,03,1,22,4,011,00296,04176
1060439,14,01,04,1,13,4,011,00296,04176
1060439,14,01,05,1,09,4,011,00296,04176
1060439,14,01,06,2,29,4,011,00296,04176
1060439,14,01,07,1,13,4,011,00296,04176
1060439,14,01,08,1,07,4,011,00296,04176
1060439,14,01,09,1,02,4,011,00296,04176
1060439,15,01,01,1,68,4,011,00296,04176
1060439,15,01,02,2,64,4,011,00296,04176
1060439,15,01,03,1,13,4,011,00296,04176
1060439,16,01,01,2,67,4,011,00296,04176
1060439,17,01,01,1,42,4,011,00296,04176
1060439,17,01,02,2,32,4,011,00296,04176
1060439,17,01,03,1,13,4,011,00296,04176
1060439,17,01,04,2,08,4,011,00296,04176
1060439,18,01,01,1,69,4,011,00296,04176
1060439,18,01,02,2,57,4,011,00296,04176
1060439,19,01,01,2,53,4,011,00296,04176
1060439,19,01,02,1,28,4,011,00296,04176
1060439,19,01,03,1,19,4,011,00296,04176
1060439,20,01,01,1,46,4,011,00296,04176
1060439,20,01,02,2,33,4,011,00296,04176
1060439,20,01,03,1,12,4,011,00296,04176
1060439,20,01,04,1,08,4,011,00296,04176
1060439,20,01,05,2,05,4,011,00296,04176
1102539,02,01,01,2,74,1,002,00297,04747
1102539,02,01,02,1,18,1,002,00297,04747
1102539,03,01,01,1,85,1,002,00297,04747
1102539,03,01,02,2,65,1,002,00297,04747
1102539,04,01,01,1,62,1,002,00297,04747
1102539,04,01,02,2,43,1,002,00297,04747
1102539,05,01,01,1,58,1,002,00297,04747
1102539,05,01,02,2,58,1,002,00297,04747
1102742,01,01,01,1,50,1,002,00298,05618
1102742,01,01,02,2,53,1,002,00298,05618
1102742,01,01,03,1,25,1,002,00298,05618
1102742,01,01,04,1,24,1,002,00298,05618
1102742,01,01,05,1,18,1,002,00298,05618
1102742,01,01,06,1,16,1,002,00298,05618
1102742,02,01,01,1,70,1,002,00298,05618
1102742,02,01,02,2,70,1,002,00298,05618
1102742,02,01,03,1,25,1,002,00298,05618
1102742,02,01,04,1,24,1,002,00298,05618
1102742,03,01,01,2,28,1,002,00298,05618
1102742,03,01,02,1,27,1,002,00298,05618
1102742,03,01,03,1,07,1,002,00298,05618
1102742,04,01,01,2,59,1,002,00298,05618
1102742,04,01,02,1,22,1,002,00298,05618
1102742,04,01,03,2,20,1,002,00298,05618
1102742,05,01,01,1,65,1,002,00298,05618
1102742,05,01,02,2,56,1,002,00298,05618
1102742,05,01,03,2,22,1,002,00298,05618
1102742,05,02,01,1,34,1,002,00298,05618
1102742,05,02,02,2,23,1,002,00298,05618
1102742,05,02,03,2,06,1,002,00298,05618
1102742,05,02,04,2,04,1,002,00298,05618
1102742,05,03,01,1,25,1,002,00298,05618
1102742,05,03,02,2,24,1,002,00298,05618
1102742,05,03,03,1,05,1,002,00298,05618
1102868,01,01,01,1,51,1,003,00299,05919
1102868,01,01,02,2,50,1,003,00299,05919
1102868,01,01,03,1,19,1,003,00299,05919
1102868,01,01,04,1,14,1,003,00299,05919
1102868,02,01,01,1,26,1,003,00299,05919
1102868,02,01,02,2,22,1,003,00299,05919
1102868,02,01,03,2,01,1,003,00299,05919
1102868,03,01,01,2,52,1,003,00299,05919
1102868,03,01,03,1,25,1,003,00299,05919
1102868,04,01,01,2,75,1,003,00299,05919
1102868,04,01,02,2,54,1,003,00299,05919
1102868,04,01,03,2,33,1,003,00299,05919
1102868,04,01,04,2,25,1,003,00299,05919
1102868,04,01,05,1,23,1,003,00299,05919
