FOLIO,VIV_SEL,P0_1,P0_2,P0_3,P0_4_1,P0_4_2,P1_1,P1_2,TLOC,REGION,EST_DIS,UPM_DIS,FAC_VIV
3151,16,1,2,1,2,2,2,1,4,1,48,502,2184
3152,17,2,4,1,1,1,3,1,4,1,48,502,2184
3153,18,2,5,1,1,2,3,1,4,1,48,502,2184
3154,19,2,6,1,1,1,3,1,4,1,48,502,2184
3155,20,2,5,1,1,2,2,1,4,1,48,502,2184
3156,21,2,4,1,1,2,2,1,4,1,48,502,2184
3157,1,3,5,2,1,1,3,1,4,1,48,503,2101
3158,3,2,7,2,1,1,6,1,4,1,48,503,2101
3159,4,2,3,1,1,1,4,1,4,1,48,503,2101
3160,5,2,4,1,2,2,1,1,4,1,48,503,2101
3161,6,2,4,1,1,1,3,1,4,1,48,503,2101
3162,7,2,4,1,1,1,3,1,4,1,48,503,2101
3163,8,3,4,1,1,2,2,1,4,1,48,503,2101
3164,9,4,6,1,1,1,3,1,4,1,48,503,2101
3165,10,3,6,1,1,1,3,1,4,1,48,503,2101
3166,11,4,6,2,1,1,4,1,4,1,48,503,2101
3167,12,4,5,1,1,2,3,1,4,1,48,503,2101
3168,13,2,3,1,1,1,3,1,4,1,48,503,2101
3169,14,2,3,1,1,1,4,1,4,1,48,503,2101
3170,15,2,5,1,1,2,2,1,4,1,48,503,2101
3171,16,2,5,1,1,1,2,1,4,1,48,503,2101
3172,18,2,3,1,2,2,3,1,4,1,48,503,2101
3173,19,2,3,1,1,2,2,1,4,1,48,503,2101
3174,1,2,2,1,1,2,5,1,4,1,47,504,2061
3175,2,2,3,1,2,2,3,1,4,1,47,504,2061
3176,3,3,5,1,1,2,4,1,4,1,47,504,2061
3177,4,2,5,1,1,2,3,1,4,1,47,504,2061
3178,5,1,2,1,2,2,2,1,4,1,47,504,2061
3179,6,1,3,1,2,2,4,1,4,1,47,504,2061
3180,7,1,3,1,2,2,3,1,4,1,47,504,2061
3181,8,1,3,1,2,2,5,1,4,1,47,504,2061
3182,9,2,6,1,2,2,2,1,4,1,47,504,2061
3183,10,2,3,1,1,1,2,1,4,1,47,504,2061
3184,11,2,4,1,2,2,1,1,4,1,47,504,2061
3185,12,2,4,1,1,2,3,1,4,1,47,504,2061
3186,13,1,3,1,1,1,2,1,4,1,47,504,2061
3187,14,2,4,1,2,2,2,1,4,1,47,504,2061
3188,15,1,5,1,1,2,2,1,4,1,47,504,2061
3189,16,2,3,1,2,2,5,1,4,1,47,504,2061
3190,17,3,6,1,1,2,4,1,4,1,47,504,2061
3191,18,2,6,1,1,2,4,1,4,1,47,504,2061
3192,19,2,6,1,1,2,3,1,4,1,47,504,2061
3193,20,1,1,1,2,2,1,1,4,1,47,504,2061
3194,1,3,5,1,1,1,5,1,1,4,54,505,3423
3195,2,2,5,2,1,1,3,1,1,4,54,505,3423
3196,3,2,4,1,2,2,2,1,1,4,54,505,3423
3197,4,2,4,1,2,1,5,1,1,4,54,505,3423
3198,5,2,4,1,2,1,5,1,1,4,54,505,3423
3199,1,2,4,1,2,1,6,1,1,4,54,506,3313
3200,2,2,4,1,2,2,3,1,1,4,54,506,3313
3201,3,2,4,1,2,1,3,1,1,4,54,506,3313
3202,4,1,3,1,1,1,3,1,1,4,54,506,3313
3203,5,2,4,1,2,1,3,1,1,4,54,506,3313
3204,1,2,4,1,2,1,4,1,1,4,54,507,3079
3205,2,2,4,1,1,1,3,1,1,4,54,507,3079
3206,3,1,2,1,2,1,3,1,1,4,54,507,3079
3207,4,1,2,1,2,2,1,1,1,4,54,507,3079
3208,5,2,4,1,2,1,5,1,1,4,54,507,3079
3209,1,3,7,1,2,1,1,1,1,4,55,508,3783
3210,3,3,7,2,1,1,4,1,1,4,55,508,3783
3211,4,2,6,2,1,1,2,1,1,4,55,508,3783
3212,5,1,7,1,1,1,2,1,1,4,55,508,3783
3213,1,2,4,1,2,1,3,1,1,4,54,509,7208
3214,2,3,5,1,2,1,5,1,1,4,54,509,7208
3215,3,2,5,1,2,2,2,1,1,4,54,509,7208
3216,4,2,4,1,2,2,2,1,1,4,54,509,7208
3217,5,3,5,1,2,1,4,1,1,4,54,509,7208
3218,1,1,6,2,1,1,2,1,1,4,54,510,3537
3219,2,1,3,1,2,1,1,1,1,4,54,510,3537
3220,3,2,7,1,1,1,3,1,1,4,54,510,3537
3221,4,4,8,2,2,1,6,1,1,4,54,510,3537
3222,1,1,3,1,2,1,1,1,1,4,54,511,2682
3223,2,2,6,1,1,1,3,1,1,4,54,511,2682
3224,3,3,5,1,1,1,4,1,1,4,54,511,2682
3225,4,1,2,1,2,2,2,1,1,4,54,511,2682
3226,5,2,5,1,1,1,4,1,1,4,54,511,2682
3227,1,2,4,1,1,1,3,1,1,4,53,512,3367
3228,2,3,5,1,1,1,5,1,1,4,53,512,3367
3229,3,3,5,1,1,1,9,1,1,4,53,512,3367
3230,4,2,6,1,1,1,1,1,1,4,53,512,3367
3231,5,2,4,1,2,1,4,1,1,4,53,512,3367
3232,1,4,8,2,1,1,1,1,1,4,54,513,3258
3233,3,2,5,1,1,1,3,1,1,4,54,513,3258
3234,4,4,6,2,1,1,8,1,1,4,54,513,3258
3235,5,1,4,1,2,2,1,1,1,4,54,513,3258
3236,1,3,6,1,1,1,2,1,1,4,53,514,2759
3237,2,1,2,1,2,1,2,1,1,4,53,514,2759
3238,3,1,1,0,2,2,2,1,1,4,53,514,2759
3239,4,1,3,1,2,2,2,1,1,4,53,514,2759
3240,5,2,4,1,1,1,5,1,1,4,53,514,2759
3241,1,2,5,2,1,1,3,1,1,4,55,515,3585
3242,2,1,5,1,1,1,1,1,1,4,55,515,3585
3243,3,3,5,2,1,1,4,1,1,4,55,515,3585
3244,4,2,5,2,1,1,3,1,1,4,55,515,3585
3245,5,2,4,2,1,1,3,1,1,4,55,515,3585
3246,1,1,6,1,1,2,1,1,1,4,54,516,3120
3247,2,2,4,1,2,1,4,1,1,4,54,516,3120
3248,3,2,5,1,2,1,2,1,1,4,54,516,3120
3249,4,1,1,0,2,1,1,1,1,4,54,516,3120
3250,5,2,5,1,1,1,4,1,1,4,54,516,3120
3251,1,2,3,1,2,1,3,1,1,4,54,517,3249
3252,2,1,3,1,2,1,1,1,1,4,54,517,3249
3253,3,2,4,1,2,1,3,1,1,4,54,517,3249
3254,4,2,4,1,2,1,4,1,1,4,54,517,3249
3255,5,2,5,1,1,1,3,1,1,4,54,517,3249
3256,1,2,5,1,2,2,2,1,1,4,54,518,3129
3257,2,2,5,1,2,2,2,1,1,4,54,518,3129
3258,3,2,4,1,2,1,4,1,1,4,54,518,3129
3259,4,2,5,1,2,1,5,1,1,4,54,518,3129
3260,5,2,4,1,1,1,4,1,1,4,54,518,3129
3261,1,2,3,1,1,1,3,1,1,4,53,519,3842
3262,2,3,4,1,1,1,3,1,1,4,53,519,3842
3263,3,3,4,1,2,1,4,1,1,4,53,519,3842
3264,4,1,3,1,2,1,2,1,1,4,53,519,3842
3265,5,3,5,1,2,1,4,1,1,4,53,519,3842
3266,1,3,5,1,1,1,2,1,1,4,55,520,3281
3267,2,2,4,1,2,1,2,1,1,4,55,520,3281
3268,3,2,2,1,1,1,3,1,1,4,55,520,3281
3269,4,1,3,1,2,1,3,1,1,4,55,520,3281
3270,5,3,6,2,2,1,2,1,1,4,55,520,3281
3271,1,2,5,1,2,2,1,1,1,4,54,521,2770
3272,2,4,7,2,1,1,3,1,1,4,54,521,2770
3273,3,3,4,1,1,1,3,1,1,4,54,521,2770
3274,4,3,5,1,1,1,3,1,1,4,54,521,2770
3275,5,2,4,1,1,1,4,1,1,4,54,521,2770
3276,1,4,6,1,1,1,6,1,1,4,53,522,2653
3277,2,2,5,2,1,1,3,1,1,4,53,522,2653
3278,3,3,4,1,1,1,4,1,1,4,53,522,2653
3279,5,2,2,1,2,1,5,1,1,4,53,522,2653
3280,1,1,2,0,2,2,3,1,1,4,53,523,3183
3281,2,1,2,1,2,1,4,1,1,4,53,523,3183
3282,4,2,3,1,2,1,5,1,1,4,53,523,3183
3283,5,1,2,1,2,2,1,1,1,4,53,523,3183
3284,1,1,2,1,2,1,4,1,1,4,54,524,3162
3285,2,2,2,1,2,1,4,1,1,4,54,524,3162
3286,3,2,2,1,2,2,2,1,1,4,54,524,3162
3287,4,1,2,1,2,1,2,1,1,4,54,524,3162
3288,5,4,8,2,1,1,2,1,1,4,54,524,3162
3289,1,1,2,1,2,2,1,1,1,4,53,525,3119
3290,2,2,5,1,2,1,5,1,1,4,53,525,3119
3291,3,1,4,2,2,2,4,1,1,4,53,525,3119
3292,4,1,2,0,2,2,2,1,1,4,53,525,3119
3293,5,3,6,1,2,1,7,1,1,4,53,525,3119
3294,1,2,3,1,2,1,3,1,1,4,53,526,2954
3295,2,1,3,1,1,1,2,1,1,4,53,526,2954
3296,3,1,1,0,2,2,3,1,1,4,53,526,2954
3297,4,3,3,1,1,1,5,1,1,4,53,526,2954
3298,5,2,4,1,1,1,3,1,1,4,53,526,2954
3299,1,1,1,0,2,2,2,1,1,4,53,527,3068
3300,2,2,2,0,2,2,4,1,1,4,53,527,3068
3301,4,2,4,1,2,1,2,1,1,4,53,527,3068
3302,5,1,3,1,2,1,1,1,1,4,53,527,3068
3303,1,3,4,2,2,1,3,1,1,4,55,528,3816
3304,2,3,8,2,2,1,6,1,1,4,55,528,3816
3305,3,2,3,1,1,1,3,1,1,4,55,528,3816
3306,4,1,2,2,1,1,2,1,1,4,55,528,3816
3307,5,1,6,1,2,2,1,1,1,4,55,528,3816
3308,1,1,1,1,1,2,1,1,1,4,55,529,3718
3309,2,3,5,1,1,1,2,1,1,4,55,529,3718
3310,4,3,5,1,1,1,2,1,1,4,55,529,3718
3311,1,1,2,1,2,1,4,1,1,4,53,530,2715
3312,2,3,4,1,1,1,4,1,1,4,53,530,2715
3313,3,3,5,1,1,1,4,1,1,4,53,530,2715
3314,4,1,4,1,2,1,1,1,1,4,53,530,2715
3315,5,2,4,1,2,1,4,1,1,4,53,530,2715
3316,1,2,4,1,1,1,5,1,1,4,53,531,3304
3317,2,1,1,1,2,1,1,1,1,4,53,531,3304
3318,4,1,7,2,1,1,3,1,1,4,53,531,3304
3319,5,3,5,1,1,1,4,1,1,4,53,531,3304
3320,1,2,3,1,1,1,5,1,1,4,53,532,2683
3321,2,1,2,1,2,2,2,1,1,4,53,532,2683
3322,3,4,6,1,2,1,5,1,1,4,53,532,2683
3323,4,2,4,1,2,1,3,1,1,4,53,532,2683
3324,5,2,4,1,2,1,4,1,1,4,53,532,2683
3325,1,2,6,3,1,1,2,1,1,4,55,533,2665
3326,2,1,1,1,1,1,2,1,1,4,55,533,2665
3327,4,1,5,3,1,1,1,1,1,4,55,533,2665
3328,1,2,4,1,2,1,4,1,1,4,54,534,3401
3329,2,4,6,3,2,1,6,1,1,4,54,534,3401
3330,3,2,4,1,2,2,1,1,1,4,54,534,3401
3331,4,2,4,1,2,1,2,1,1,4,54,534,3401
3332,1,2,4,1,1,1,5,1,1,4,54,535,3370
3333,2,1,5,1,2,1,1,1,1,4,54,535,3370
3334,3,2,4,2,1,1,5,1,1,4,54,535,3370
3335,4,3,6,1,2,1,1,1,1,4,54,535,3370
3336,5,2,4,1,2,1,4,1,1,4,54,535,3370
3337,1,2,4,1,2,2,2,1,1,4,54,536,3313
3338,2,2,4,1,2,2,2,1,1,4,54,536,3313
3339,3,2,4,1,2,2,4,1,1,4,54,536,3313
3340,4,2,4,1,1,1,4,1,1,4,54,536,3313
3341,5,3,5,1,2,1,3,1,1,4,54,536,3313
3342,1,3,5,3,1,1,4,1,1,4,55,537,3584
3343,3,2,4,1,1,1,4,1,1,4,55,537,3584
3344,5,3,5,3,1,1,3,1,1,4,55,537,3584
3345,1,2,4,1,2,1,2,1,1,4,55,538,3336
3346,2,2,3,1,1,2,2,1,1,4,55,538,3336
3347,3,2,7,2,1,1,3,1,1,4,55,538,3336
3348,5,3,9,3,1,1,3,1,1,4,55,538,3336
3349,1,2,4,1,2,2,2,1,1,4,53,539,3211
3350,2,1,3,1,2,1,2,1,1,4,53,539,3211
3351,3,2,3,1,2,2,3,1,1,4,53,539,3211
3352,4,1,2,1,2,2,1,1,1,4,53,539,3211
3353,5,1,2,1,2,2,1,1,1,4,53,539,3211
3354,1,2,3,2,1,1,1,1,1,4,54,540,2997
3355,2,2,3,1,1,1,4,1,1,4,54,540,2997
3356,3,1,3,0,2,2,2,1,1,4,54,540,2997
3357,4,3,3,1,2,1,4,1,1,4,54,540,2997
3358,5,1,2,1,2,1,1,1,1,4,54,540,2997
3359,2,3,5,2,1,1,5,1,1,4,55,541,2875
3360,3,2,8,5,1,1,4,1,1,4,55,541,2875
3361,5,3,8,4,1,1,4,1,1,4,55,541,2875
3362,1,3,7,1,1,1,6,1,1,4,54,542,3212
3363,3,3,5,1,2,1,5,1,1,4,54,542,3212
3364,4,2,4,1,2,1,1,1,1,4,54,542,3212
3365,5,1,3,1,2,1,1,1,1,4,54,542,3212
3366,1,3,6,2,1,1,7,2,1,4,54,543,3022
3367,2,4,8,2,1,1,6,1,1,4,54,543,3022
3368,3,2,3,1,1,1,3,1,1,4,54,543,3022
3369,4,2,5,1,2,1,4,1,1,4,54,543,3022
3370,5,1,1,1,2,1,2,1,1,4,54,543,3022
3371,5,8,9,3,1,1,8,1,1,4,55,544,2881
3372,1,4,5,1,1,1,4,1,1,4,54,545,3099
3373,2,2,2,1,2,2,2,1,1,4,54,545,3099
3374,4,2,3,1,2,1,5,1,1,4,54,545,3099
3375,5,2,2,1,1,1,2,1,1,4,54,545,3099
3376,1,3,5,1,2,1,4,1,1,4,53,546,2930
3377,2,3,5,1,1,1,6,1,1,4,53,546,2930
3378,3,1,4,2,2,1,1,1,1,4,53,546,2930
3379,4,1,2,1,1,2,4,1,1,4,53,546,2930
3380,5,2,4,1,1,2,4,1,1,4,53,546,2930
3381,1,3,12,1,1,1,6,1,1,4,54,547,2728
3382,2,4,8,1,1,1,6,1,1,4,54,547,2728
3383,3,1,2,1,2,1,3,1,1,4,54,547,2728
3384,4,2,3,1,2,1,4,1,1,4,54,547,2728
3385,5,1,3,1,2,2,4,1,1,4,54,547,2728
3386,1,1,1,1,2,1,2,1,1,4,53,548,3016
3387,2,2,4,1,2,1,7,1,1,4,53,548,3016
3388,3,2,2,1,2,1,4,1,1,4,53,548,3016
3389,4,1,1,0,2,2,1,1,1,4,53,548,3016
3390,5,2,3,1,2,1,4,1,1,4,53,548,3016
3391,1,1,3,1,2,1,1,1,1,4,53,549,3546
3392,2,4,6,1,2,1,7,1,1,4,53,549,3546
3393,3,1,3,1,2,2,1,1,1,4,53,549,3546
3394,4,2,2,1,2,1,3,1,1,4,53,549,3546
3395,5,3,3,1,2,1,4,1,1,4,53,549,3546
3396,1,1,2,1,2,2,2,1,1,4,53,550,3112
3397,2,2,2,1,2,1,6,1,1,4,53,550,3112
3398,3,1,2,1,2,2,3,1,1,4,53,550,3112
3399,5,2,3,1,2,2,5,1,1,4,53,550,3112
3400,1,2,2,0,2,2,6,1,1,4,53,551,2785
3401,2,1,1,1,2,2,1,1,1,4,53,551,2785
3402,3,2,3,2,2,1,2,1,1,4,53,551,2785
3403,4,2,4,1,2,2,1,1,1,4,53,551,2785
3404,5,1,2,1,2,2,1,1,1,4,53,551,2785
3405,1,3,5,1,1,1,2,1,1,4,54,552,2853
3406,2,1,2,1,2,2,1,1,1,4,54,552,2853
3407,3,1,3,1,1,1,3,1,1,4,54,552,2853
3408,4,3,5,1,1,1,4,1,1,4,54,552,2853
3409,5,2,6,2,1,1,4,1,1,4,54,552,2853
3410,1,3,4,1,2,1,3,1,1,4,54,553,2961
3411,2,2,3,1,2,1,7,1,1,4,54,553,2961
3412,3,2,3,2,2,1,4,1,1,4,54,553,2961
3413,4,2,6,1,1,1,3,1,1,4,54,553,2961
3414,5,2,4,1,2,1,2,1,1,4,54,553,2961
3415,2,4,6,2,1,1,4,1,1,4,54,554,3412
3416,3,1,2,2,1,1,1,1,1,4,54,554,3412
3417,5,3,4,1,2,2,3,1,1,4,54,554,3412
3418,1,2,3,1,2,1,4,1,1,4,54,555,3542
3419,4,2,3,1,2,1,3,1,1,4,54,555,3542
3420,5,2,2,1,1,1,2,1,1,4,54,555,3542
3421,1,2,3,1,2,1,2,1,1,4,54,556,3786
3422,2,3,5,2,2,1,5,1,1,4,54,556,3786
3423,3,2,5,2,1,1,1,1,1,4,54,556,3786
3424,4,2,3,1,1,1,2,1,1,4,54,556,3786
3425,1,5,9,1,1,1,7,1,1,4,55,557,3620
3426,2,2,4,2,1,1,3,1,1,4,55,557,3620
3427,3,1,2,1,2,1,2,1,1,4,55,557,3620
3428,4,2,4,1,1,1,2,1,1,4,55,557,3620
3429,5,2,3,1,1,1,3,1,1,4,55,557,3620
3430,1,2,3,2,2,1,3,1,1,4,54,558,3340
3431,2,4,5,2,2,1,6,1,1,4,54,558,3340
3432,3,2,5,1,1,1,4,1,1,4,54,558,3340
3433,4,2,3,1,2,1,3,1,1,4,54,558,3340
3434,5,3,4,1,2,1,5,1,1,4,54,558,3340
3435,1,3,4,1,1,1,3,1,1,4,54,559,3500
3436,2,3,3,1,2,1,5,1,1,4,54,559,3500
3437,3,4,6,1,2,1,3,1,1,4,54,559,3500
3438,4,3,8,2,1,1,4,1,1,4,54,559,3500
3439,5,3,5,2,1,1,4,1,1,4,54,559,3500
3440,1,1,1,1,1,1,1,1,1,4,53,560,2963
3441,2,1,2,1,2,2,1,1,1,4,53,560,2963
3442,3,1,2,1,2,1,3,1,1,4,53,560,2963
3443,4,5,7,2,2,1,7,1,1,4,53,560,2963
3444,5,2,3,1,2,2,2,1,1,4,53,560,2963
3445,1,2,2,1,2,2,2,1,1,4,54,561,3253
3446,2,2,4,1,2,2,2,1,1,4,54,561,3253
3447,3,2,2,1,1,1,6,1,1,4,54,561,3253
3448,4,2,3,1,2,1,4,1,1,4,54,561,3253
3449,5,2,4,1,2,1,3,1,1,4,54,561,3253
3450,1,3,4,1,2,1,1,1,1,4,53,562,2743
3451,2,2,3,1,2,1,3,1,1,4,53,562,2743
3452,3,3,5,1,1,1,5,1,1,4,53,562,2743
3453,4,2,3,1,2,2,2,1,1,4,53,562,2743
3454,5,2,3,1,2,2,3,1,1,4,53,562,2743
3455,1,3,4,1,2,1,4,1,1,4,54,563,3459
3456,2,2,4,1,2,1,1,1,1,4,54,563,3459
3457,3,2,2,1,2,1,3,1,1,4,54,563,3459
3458,4,2,4,1,2,1,4,1,1,4,54,563,3459
3459,5,2,3,1,2,2,4,1,1,4,54,563,3459
3460,2,3,5,2,1,1,2,1,1,4,54,564,3188
3461,3,1,2,1,2,1,5,1,1,4,54,564,3188
3462,4,2,5,1,2,1,5,1,1,4,54,564,3188
3463,5,1,2,1,2,1,2,1,1,4,54,564,3188
3464,1,2,2,1,1,1,2,1,1,4,54,565,2293
3465,2,1,4,1,1,1,1,1,1,4,54,565,2293
3466,4,3,5,1,1,1,4,1,1,4,54,565,2293
3467,5,2,4,1,2,1,3,1,1,4,54,565,2293
3468,1,3,3,1,1,1,5,1,1,4,53,566,2842
3469,2,3,6,1,1,1,3,1,1,4,53,566,2842
3470,3,2,3,1,2,1,2,1,1,4,53,566,2842
3471,4,3,5,1,1,1,4,1,1,4,53,566,2842
3472,1,1,3,1,2,1,1,1,1,4,54,567,3485
3473,2,4,7,2,1,1,1,1,1,4,54,567,3485
3474,3,2,4,1,2,1,4,1,1,4,54,567,3485
3475,4,2,4,1,1,1,2,1,1,4,54,567,3485
3476,5,3,5,1,2,1,6,1,1,4,54,567,3485
3477,1,2,4,1,2,1,4,2,1,4,54,568,3313
3478,2,1,3,1,1,1,2,1,1,4,54,568,3313
3479,3,3,7,1,1,1,3,1,1,4,54,568,3313
3480,4,4,6,1,1,1,3,1,1,4,54,568,3313
3481,5,3,4,1,1,1,1,1,1,4,54,568,3313
3482,1,2,4,1,1,1,6,1,1,4,53,569,2399
3483,2,3,5,1,1,1,4,1,1,4,53,569,2399
3484,3,4,6,1,1,1,7,1,1,4,53,569,2399
3485,4,3,6,2,1,1,1,1,1,4,53,569,2399
3486,5,1,2,1,1,2,3,1,1,4,53,569,2399
3487,2,2,5,1,1,1,2,1,1,4,54,570,3899
3488,4,3,7,2,1,1,3,1,1,4,54,570,3899
3489,1,1,3,1,2,1,6,1,1,4,53,571,3068
3490,2,4,5,1,2,1,8,1,1,4,53,571,3068
3491,3,1,2,1,2,2,1,1,1,4,53,571,3068
3492,4,2,4,1,2,1,1,1,1,4,53,571,3068
3493,5,1,3,1,2,2,1,1,1,4,53,571,3068
3494,1,2,3,1,1,1,4,1,1,4,55,572,2488
3495,2,2,4,1,2,1,3,1,1,4,55,572,2488
3496,3,2,4,1,2,1,2,1,1,4,55,572,2488
3497,4,2,4,1,2,1,2,1,1,4,55,572,2488
3498,5,2,5,1,1,1,2,1,1,4,55,572,2488
3499,1,3,6,2,1,1,3,1,1,4,53,573,2746
3500,2,2,5,2,1,1,4,1,1,4,53,573,2746
3501,3,1,2,0,2,1,7,1,1,4,53,573,2746
3502,4,2,4,1,1,1,4,1,1,4,53,573,2746
3503,5,1,1,0,2,1,3,1,1,4,53,573,2746
3504,1,2,3,1,2,2,1,1,1,4,53,574,2662
3505,3,3,3,1,1,1,3,1,1,4,53,574,2662
3506,4,2,3,1,2,1,5,1,1,4,53,574,2662
3507,5,1,2,0,2,2,4,1,1,4,53,574,2662
3508,1,1,3,1,1,1,4,1,1,4,53,575,2623
3509,2,5,12,5,2,1,9,1,1,4,53,575,2623
3510,3,1,2,0,2,1,3,1,1,4,53,575,2623
3511,4,4,6,1,1,1,5,1,1,4,53,575,2623
3512,5,3,5,2,1,1,3,1,1,4,53,575,2623
3513,1,3,4,1,2,1,4,1,1,4,53,576,3090
3514,2,2,2,0,2,2,5,1,1,4,53,576,3090
3515,3,2,3,1,2,1,9,1,1,4,53,576,3090
3516,4,2,3,1,2,1,4,1,1,4,53,576,3090
3517,5,1,2,1,1,1,6,1,1,4,53,576,3090
3518,1,4,7,1,1,2,8,1,1,4,54,577,3106
3519,3,4,6,2,2,1,6,1,1,4,54,577,3106
3520,4,3,5,2,1,1,4,1,1,4,54,577,3106
3521,5,4,10,2,1,1,7,1,1,4,54,577,3106
3522,1,1,3,1,2,1,1,1,1,4,53,578,3277
3523,2,3,4,1,2,2,4,1,1,4,53,578,3277
3524,3,2,6,1,1,1,3,1,1,4,53,578,3277
3525,4,3,5,1,2,2,2,1,1,4,53,578,3277
3526,1,1,3,1,2,1,3,1,1,4,53,579,2191
3527,2,2,3,1,2,1,4,1,1,4,53,579,2191
3528,3,1,1,1,2,2,3,1,1,4,53,579,2191
3529,4,1,1,0,2,1,4,1,1,4,53,579,2191
3530,5,1,1,0,1,2,1,1,1,4,53,579,2191
3531,1,3,4,0,2,2,5,1,1,4,54,580,3386
3532,2,3,3,1,2,1,9,1,1,4,54,580,3386
3533,3,1,1,0,2,2,1,1,1,4,54,580,3386
3534,4,4,10,3,1,1,6,1,1,4,54,580,3386
3535,5,2,5,1,2,1,4,1,1,4,54,580,3386
3536,1,2,3,1,2,2,5,1,1,4,53,581,2714
3537,2,2,3,1,2,2,1,1,1,4,53,581,2714
3538,3,3,5,1,1,1,6,1,1,4,53,581,2714
3539,5,3,4,2,1,1,7,1,1,4,53,581,2714
3540,1,3,4,1,2,1,4,1,1,4,53,582,2909
3541,2,2,4,1,1,1,3,1,1,4,53,582,2909
3542,3,1,2,1,1,1,4,1,1,4,53,582,2909
3543,4,3,7,2,1,2,3,1,1,4,53,582,2909
3544,1,3,5,2,1,1,4,1,1,4,53,583,3084
3545,2,2,3,1,2,1,3,1,1,4,53,583,3084
3546,3,2,2,1,2,1,5,1,1,4,53,583,3084
3547,4,1,2,0,2,2,3,1,1,4,53,583,3084
3548,5,1,1,1,1,2,1,1,1,4,53,583,3084
3549,1,3,4,1,2,2,4,1,1,4,53,584,2564
3550,2,2,4,2,1,1,4,1,1,4,53,584,2564
3551,3,2,3,1,2,1,4,1,1,4,53,584,2564
3552,4,2,3,1,2,1,11,1,1,4,53,584,2564
3553,5,2,3,1,2,1,6,1,1,4,53,584,2564
3554,1,3,7,2,1,1,3,1,1,4,53,585,2337
3555,3,1,1,1,2,1,2,1,1,4,53,585,2337
3556,4,3,5,1,1,1,2,1,1,4,53,585,2337
3557,5,2,2,1,2,1,4,1,1,4,53,585,2337
3558,1,2,3,1,2,1,5,1,1,4,53,586,2689
3559,2,2,3,1,1,1,6,1,1,4,53,586,2689
3560,3,2,2,1,2,2,3,1,1,4,53,586,2689
3561,4,3,3,2,2,1,5,1,1,4,53,586,2689
3562,5,3,4,0,2,2,8,1,1,4,53,586,2689
3563,1,1,2,1,2,1,3,1,1,4,54,587,4826
3564,2,4,7,2,1,1,4,1,1,4,54,587,4826
3565,3,2,4,2,1,1,3,1,1,4,54,587,4826
3566,4,3,4,0,2,1,7,1,1,4,54,587,4826
3567,5,2,4,1,2,1,4,1,1,4,54,587,4826
3568,1,2,3,1,2,1,2,1,1,4,54,588,2584
3569,2,1,2,1,2,1,4,1,1,4,54,588,2584
3570,3,2,4,1,2,1,4,1,1,4,54,588,2584
3571,4,2,3,1,2,1,1,1,1,4,54,588,2584
3572,5,2,4,1,1,1,4,1,1,4,54,588,2584
3573,1,2,4,1,2,1,3,1,1,4,53,589,3189
3574,2,2,4,1,2,1,7,1,1,4,53,589,3189
3575,3,2,4,1,1,1,3,1,1,4,53,589,3189
3576,4,2,4,1,2,1,5,1,1,4,53,589,3189
3577,5,2,4,1,2,1,4,1,1,4,53,589,3189
3578,2,3,5,2,2,1,4,1,1,4,54,590,3114
3579,3,3,6,3,1,1,4,1,1,4,54,590,3114
3580,5,2,3,1,2,1,2,1,1,4,54,590,3114
3581,1,3,4,1,2,1,5,1,1,4,54,591,3366
3582,2,2,3,1,2,2,1,1,1,4,54,591,3366
3583,3,2,3,2,2,1,1,1,1,4,54,591,3366
3584,5,2,4,1,2,1,3,1,1,4,54,591,3366
3585,1,7,11,5,2,1,9,1,1,4,53,592,3033
3586,2,4,6,0,1,2,6,1,1,4,53,592,3033
3587,4,1,2,0,2,1,6,1,1,4,53,592,3033
3588,5,2,3,0,2,2,5,1,1,4,53,592,3033
3589,1,2,4,1,1,1,2,1,1,4,55,593,3208
3590,2,2,4,1,1,1,3,1,1,4,55,593,3208
3591,3,2,4,1,2,1,6,1,1,4,55,593,3208
3592,4,2,4,1,2,1,3,1,1,4,55,593,3208
3593,5,2,4,1,1,1,5,1,1,4,55,593,3208
3594,1,2,4,1,2,1,6,1,1,4,54,594,3147
3595,2,3,4,1,2,2,3,1,1,4,54,594,3147
3596,3,3,3,1,2,1,4,1,1,4,54,594,3147
3597,4,3,3,1,1,1,5,1,1,4,54,594,3147
3598,5,3,3,1,2,1,6,1,1,4,54,594,3147
3599,3,1,2,1,2,2,2,1,1,4,53,595,2938
3600,5,3,5,1,2,1,5,1,1,4,53,595,2938
3601,1,1,3,1,2,2,4,1,1,4,54,596,2663
3602,2,2,5,1,1,1,4,1,1,4,54,596,2663
3603,3,1,2,1,2,1,1,1,1,4,54,596,2663
3604,4,2,3,1,1,1,4,1,1,4,54,596,2663
3605,5,2,5,1,1,2,2,1,1,4,54,596,2663
3606,1,1,2,1,2,1,2,1,1,4,54,597,2597
3607,2,4,6,1,2,1,6,1,1,4,54,597,2597
3608,3,2,2,0,2,2,2,1,1,4,54,597,2597
3609,4,2,2,0,2,2,4,1,1,4,54,597,2597
3610,1,2,4,0,2,1,4,1,1,4,54,598,3058
3611,2,3,5,2,1,1,5,1,1,4,54,598,3058
3612,3,3,5,1,1,2,4,1,1,4,54,598,3058
3613,4,1,3,1,2,1,3,1,1,4,54,598,3058
